# LAST EDIT: 2021/04/11 - SUPERNOVA
##########
# TRAITS #
##########
###ÄNSI
#
# CREATURE TRAITS
#
# WARRIOR TRAITS
#
master_warrior;Formidable Fighter;Combattant formidable;Formidable Fighter;;Formidable Fighter;;;;;;;;;x
master_warrior_desc;This character is one of the greatest warriors in the world, favoured by the gods and dreaded on the battlefield.;;;;;;;;;;;;;x
poor_warrior;Poor Fighter;Mauvais combattant;Poor Fighter;;Poor Fighter;;;;;;;;;x
poor_warrior_desc;This character understands the basics of combat, but is sloppy, overconfident, and inexperienced.;Ce personnage comprend les bases du combat, mais il est négligent, présomptueux et inexpérimenté.;This character understands the basics of combat, but is sloppy, overconfident, and inexperienced.;;This character understands the basics of combat, but is sloppy, overconfident, and inexperienced.;;;;;;;;;x
skilled_warrior;Skilled Fighter;Combattant talentueux;Skilled Fighter;;Skilled Fighter;;;;;;;;;x
skilled_warrior_desc;This character possesses a certain talent for battle and swordplay.;Ce personnage possède un certain talent pour les batailles et les duels à l'épée.;This character possesses a certain talent for battle and swordplay.;;This character possesses a certain talent for battle and swordplay.;;;;;;;;;x
trained_warrior;Trained Fighter;Combattant entraîné;Trained Fighter;;Trained Fighter;;;;;;;;;x
trained_warrior_desc;This character has received training in the art of combat. While no master, they can hold their own in a fight.;Ce personnage a suivit un entrainement dans l'art de la guerre. S'il n'est pas un maître, il peut se débrouiller dans un combat.;This character has received training in the art of combat. While no master, they can hold their own in a fight.;;This character has received training in the art of combat. While no master, they can hold their own in a fight.;;;;;;;;;x
#
# SYMPATHY TRAITS
#
sympathy_old_world_group;Sympathy for the Old World Pantheon;;;;;;;;;;;;x
sympathy_old_world_group_desc;This character, though not a follower of any of the cults of the Old World, has a special sympathy for their gods, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_ormazd_gods_group;Sympathy for the Southern Pantheon;;;;;;;;;;;;x
sympathy_ormazd_gods_group_desc;This character, though not a follower of any of the cults of Araby and the Southlands, has a special sympathy for their gods, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_cadai;Sympathy for the Cadai;;;;;;;;;;;;x
sympathy_cadai_desc;This character, though not a follower of any the Cadai, has a special sympathy for the Asur and Asrai gods, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_cytharai_group;Sympathy for the Cytharai;;;;;;;;;;;;x
sympathy_cytharai_group_desc;This character, though not a follower of any the Cytharai, has a special sympathy for the Druchii gods, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_dwarf_gods_group;Sympathy for the Ancestor Gods;;;;;;;;;;;;x
sympathy_dwarf_gods_group_desc;This character, though not a follower of any the Ancestor Gods, has a special sympathy for the Dwarfs' ancestors, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_halfling_gods_group;Sympathy for the Halfling Pantheon;;;;;;;;;;;;x
sympathy_halfling_gods_group_desc;This character, though not a follower of any the deities of the Halflings, has a special sympathy for their gods, and understanding for their worshippers.;;;;;;;;;;;;x
sympathy_oriental_gods_group;Sympathy for the Oriental Cults;;;;;;;;;;;;x
sympathy_oriental_gods_group_desc;This character, though not a follower of any of the cults of the Far East, has a special sympathy for their gods, and understanding for their worshippers.;;;;;;;;;;;;x
#
# UNSORTED TRAITS
#
sold_into_slavery_desc;;;;;;;;;;;;;;x
dead_target;;;;;;;;;;;;;;x
dead_target_desc;;;;;;;;;;;;;;x
cannot_marry;Cannot Marry;;;;;;;;;;;;;x
cannot_marry_desc;This character cannot marry.;;;;;;;;;;;;;x
sick_incapable;;;;;;;;;;;;;;x
sick_incapable_desc;;;;;;;;;;;;;;x
s_target_trait_desc;;;;;;;;;;;;;;x
#
# ADDITIONAL TRAITS
#
traits_label;Traits:;;;;;;;;;;;;;
CHARVIEW_TRAITS;Traits:;;;;;;;;;;;;;
immortal_trait;Immortal;;;;;;;;;;;;;
immortal_trait_desc;This character has discovered the secret to eternal life.;;;;;;;;;;;;;
tall;Tall;;;;;;;;;;;;;x
tall_desc;This character is exceptionally tall.;;;;;;;;;;;;;x
hideous;Hideous;;;;;;;;;;;;;x
hideous_desc;This character has a most horrifying appearance.;;;;;;;;;;;;;x
beautiful;Beautiful;;;;;;;;;;;;;x
beautiful_desc;This character has a statuesque appearance, one most alluring and attractive.;;;;;;;;;;;;;x
old_1;Old;;;;;;;;;;;;;x
old_1_desc;This character has grown old, frail and wrinkled.;;;;;;;;;;;;;x
old_2;Old;;;;;;;;;;;;;x
old_2_desc;This character has grown old, frail and wrinkled.;;;;;;;;;;;;;x
old_3;Old;;;;;;;;;;;;;x
old_3_desc;This character has grown old, frail and wrinkled.;;;;;;;;;;;;;x
old_4;Old;;;;;;;;;;;;;x
old_4_desc;This character has grown old, frail and wrinkled.;;;;;;;;;;;;;x
socialite;Socialite;;;;;;;;;;;;;x
socialite_desc;This character is a social butterfly, planning and attending events which allow them to make advantageous friendships and gather rumours.;;;;;;;;;;;;;x
alchemist;Alchemist;;;;;;;;;;;;;x
alchemist_desc;This character has a keen inquisitive streak and spends much time experimenting with odd substances, hoping to make some great discovery.;;;;;;;;;;;;;x
brewmaster;Brewmaster;;;;;;;;;;;;;x
brewmaster_desc;This character is a master of brewery and alcohol, having a hand in their own private stock.;;;;;;;;;;;;;x
beast_tamer;Beast Tamer;;;;;;;;;;;;;x
beast_tamer_desc;This character has a penchant for taming and domesticating all manner of unlikely creatures.;;;;;;;;;;;;;x
blacksmith;Blacksmith;;;;;;;;;;;;;x
blacksmith_desc;This character loves the furnace and forge.;;;;;;;;;;;;;x
explorer;Explorer;;;;;;;;;;;;;x
explorer_desc;This character has something of a wanderlust. When not poring over maps and journals they are often found wandering the countryside.;;;;;;;;;;;;;x
engineer;Engineer;;;;;;;;;;;;;x
engineer_desc;This character experiments with simple and complex machinery.;;;;;;;;;;;;;x
monster_hunter;Monster Hunter;;;;;;;;;;;;;x
monster_hunter_desc;This character seeks the most dangerous game.;;;;;;;;;;;;;x
flagellant;Flagellant;;;;;;;;;;;;;x
flagellant_desc;This character believes strongly in mortification of the flesh.;;;;;;;;;;;;;x
benefactor;Benefactor;;;;;;;;;;;;;x
benefactor_desc;This character devotes a great deal of effort to benefiting the poor and needy. An unusual hobby, to be sure.;;;;;;;;;;;;;x
slaver;Slaver;;;;;;;;;;;;;x
slaver_desc;This character is an enthusiastic participant in the slave trade, involving themselves whenever possible.;;;;;;;;;;;;;x
disfigured;Disfigured;;;;;;;;;;;;;x
disfigured_desc;This character's face has been horribly disfigured.;;;;;;;;;;;;;x
fat;Fat;;;;;;;;;;;;;x
fat_desc;This character is extremely overweight.;;;;;;;;;;;;;x
undernourished;Undernourished;;;;;;;;;;;;;x
undernourished_desc;This character is extremely underweight.;;;;;;;;;;;;;x
addict;Addict;;;;;;;;;;;;;
addict_desc;This character makes frequent use of hallucinogens and other addictive substances of dubious origin.;;;;;;;;;;;;;
retired_with_harem;Retired with Harem;;;;;;;;;;;;;
retired_with_harem_desc;This character is currently absent from court, having retired to a private mansion with their favourite thralls.;;;;;;;;;;;;;
dismiss_concubine;Set Aside;;;;;;;;;;;;;
dismiss_concubine_desc;Set aside [Root.GetFirstName] in order to leave space in your harem for other concubines.;;;;;;;;;;;;;
troubled_pregnancy;Troubled Pregnancy;;;;;;;;;;;;;
troubled_pregnancy_desc;This woman is going through or has recently gone through a particularly troubled pregnancy, leaving her weakened and feverish in her bed, unable to do much.;;;;;;;;;;;;;
troubled_pregnancy_death;died in her labour.;;;;;;;;;;;;;
hard_pregnancy;Hard Pregnancy;;;;;;;;;;;;;
hard_pregnancy_desc;This woman is going through a particularly hard pregnancy, which is hindering her everyday actions.;;;;;;;;;;;;;
hard_pregnancy_death;died in her labour.;;;;;;;;;;;;;
disinherited;Disinherited;;;;;;;;;;;;;x
disinherited_desc;For whatever reason, this character has been disinherited;;;;;;;;;;;;;x
infertile;Infertile;;;;;;;;;;;;;x
infertile_desc;This character can no longer have children.;;;;;;;;;;;;;x
transgender;Gender-swapped;;;;;;;;;;;;;
transgender_desc;This character's gender has been flipped by a magic of some sort.;;;;;;;;;;;;;
lunatic_1;Twitchy;;;;;;;;;;;;;
lunatic_1_desc;This characters is known to have strange behaviour from time to time, but is otherwise accepted just as a somewhat peculiar person.;;;;;;;;;;;;;
lunatic_2;Maniac;;;;;;;;;;;;;
lunatic_2_desc;This character shows clear signs of mental instability, affecting themselves and those around them. There's clearly something wrong with their head.;;;;;;;;;;;;;
lunatic_3;Lunatic;;;;;;;;;;;;;
lunatic_3_desc;This character is deeply disturbed and can barely function in society.;;;;;;;;;;;;;
rulerdesigned_vampire;Ruler Designer Vampire;;;;;;;;;;;;;x
rulerdesigned_vampire_desc;Take this trait if you plan to start as a Vampire.;;;;;;;;;;;;;x
rulerdesigner_magic;Ruler Designer Magic Power;;;;;;;;;;;;;x
rulerdesigner_magic_desc;Take this trait if you plan to start with Magic Power.;;;;;;;;;;;;;x
monstrous;Monstrous;;;;;;;;;;;;;
monstrous_desc;Through wicked sorcery this person's appearance has been completely transformed, turning them into a horrid freak.;;;;;;;;;;;;;
fairy_bred;Fairy Bred;;;;;;;;;;;;;
fairy_bred_desc;This character, although belonging to a short-lived species, has been grown by Elves and a deep fearful respect for the Fair Folk has been instilled within their mind.;;;;;;;;;;;;;
clay_sculptor;Master Clay Sculptor;;;;;;;;;;;;;
clay_sculptor_desc;Reknowned artists in Cathay, the Clay Sculptors are also charged with the solemn duty of creating terracotta and brass automatons. Though the Astromancers are the ones to breathe life in the constructs, it is the Clay Sculptors who mold them from their raw materials and carefully craft the clockwork mechanisms which allow their limbs to move.;;;;;;;;;;;;;
astromancer;Astromancer;;;;;;;;;;;;;
astromancer_desc;The House of the Thousand Stars was originally created under the patronage of Fa Xeng, the Firegiver and most beloved amongst the Dragon-Gods of Cathay. He was the first to see the potential in the human race and taught the best amongst them how to read the signs of the sky and bring down the heavens upon their enemies. Astromancers ruled Cathay in the distant past, but in the turmoils since they were cast out to be hermits and monks, removed from any meaningful political charge.;;;;;;;;;;;;;
