EVTNAMEgreenskins_colonize;The province is colonized and your prestige augments!;;;;;;;;;;;;x
EVTNAMEgreenskins_colonize_boyz;The province is colonized and a small band of boyz arrives!;;;;;;;;;;;;x
EVTOPTAORCSGROW2;WAAAAGH!;;;;;;;;;;;;x
DR_greenskins210DESC;OI! [Root.GetTitle]! [Root.GetTitle]! One of dem big n' mean Black Orcs has waltzed into yer camp! He sez he wants ta stomp ya an' rule your boyz as da new [Root.GetTitle] in da proppa way!;;;;;;;;;;;;x
DR_greenskins210OPTA;I'll show em! WAAAAGH!;;;;;;;;;;;;x
DR_greenskins211DESC;OI! Boss! All da boyz in [Root.GetName] are startin' to drezz an' yap jus' like ya!;;;;;;;;;;;;x
DR_greenskins211OPTA;Datz more like it, boyz!;;;;;;;;;;;;x
DR_greenskins208DESC;Da ova boyz are startin' to laugh at ya, dey say you'z a weak snotling cause you haven't been in a propa scrap fer too long...;;;;;;;;;;;;x
DR_greenskins208OPTA;OI! I'll show dose runtz!;;;;;;;;;;;;x
DR_greenskins.151.desc;It seems that the province of [Root.GetName] was in the process of being colonized by the Greenskin races, in their particular way. We have managed to eliminate most of them, but some stragglers remain, and cause some trouble until they disperse.;;;;;;;;;;;;x
DR_greenskins.151.opta;Damn these Greenskins!;;;;;;;;;;;;x
DR_greenskins158TITLE;Fall of [From.Kingdom.GetName];;;;;;;;;;;;x
DR_greenskins158DESC;The Greenskins are a quarrelsome race. If not under the leadership of a strong leader, one that leads them to further battles against other races, they will degenerate into infighting. The [From.Kingdom.GetFullName] has been under such a weak leader, and now pays the price.\n\nLeft unchecked, the bosses of the tribes that made up the horde of the [From.Kingdom.GetFullName] have degenerated into animosity and petty clan warfare.\n\nThe [From.Kingdom.GetFullName] has collapsed entirely.;;;;;;;;;;;;x
DR_greenskins160TITLE;Collapse of [From.Empire.GetName];;;;;;;;;;;;x
DR_greenskins160DESC;The Greenskins are a quarrelsome race. If not under the leadership of a strong leader, one that leads them to further battles against other races, they will degenerate into infighting. The [From.Empire.GetFullName] has been under such a weak leader, and now pays the price.\n\nLeft unchecked, the bosses of the tribes that made up the horde of the [From.Empire.GetFullName] have degenerated into animosity and petty clan warfare.\n\nThe [From.Empire.GetFullName] has collapsed entirely.;;;;;;;;;;;;x
DR_greenskins158OPTA;Hooray!;;;;;;;;;;;;x
DR_greenskins158OPTB;Runtz...;;;;;;;;;;;;x
EVTDESC_greenskin_uprising_revolt;A dangerous horde of Greenskins has reached [Root.GetName]! A strong Warboss has rallied all the Greenskins hiding in your lands, and some other coming from nearby places, with the aim of overcoming out defences, looting and pillaging the province!;;;;;;;;;;;;x
EVTOPTAgreenskin_uprising_revolt;Cursed creatures!;;;;;;;;;;;;x
EVTDESC_greenskin_uprising_revolt_liege;A dangerous horde of Greenskins has reached [From.GetName]! A strong Warboss has rallied all the Greenskins hiding in your lands, and some other coming from nearby places, with the aim of overcoming out defences, looting and pillaging the province!;;;;;;;;;;;;x
EVTOPTAgreenskin_uprising_revolt_liege;Cursed creatures!;;;;;;;;;;;;x
#
DR_greenskins204DESC;Da uvver boyz are startin' to laugh at ya, dey say you'z a squig-brain no longer a propa gobbo warboss...;;;;;;;;;;;;x
DR_greenskins204OPTA;OI! I'll show dis runtz!;;;;;;;;;;;;x
EVTDESC_greenskin_uprising_revolt3;A dangerous horde of Greenskins has reached [Root.GetName]! A strong Warboss has rallied all the Greenskins hiding in your lands, and some other coming from nearby places, with the aim of overcoming out defenses, looting and pillaging the province!;;;;;;;;;;;;x
EVTDESCA_greenskins_waaagh_warning;News have reached you that [From.GetTitledFirstName] has started preparing a great WAAAGH! against [Root.PrimaryTitle.GetName]. Hordes and hordes of barbaric Greenskins are already flocking under [From.GetHerHis] banner.;;;;;;;;;;;;x
EVTOPTA_greenskins_waaagh_warning;We must be prepared!.;;;;;;;;;;;;x
#
EVTDESCADR_greenskins_cleansing_marshal;This province is infested by a massive Greenskin population. It is only right that your liege funds an expedition to cleanse it from these troublesome pests.;;;;;;;;;;;;x
EVTOPTA_greenskins_cleansing_marshal;I will plead for it at once.;;;;;;;;;;;;x
EVTDESCADR_greenskins_cleansing_marshal_liege;The land of [From.Location.GetName] is infested by a massive Greenskin population. Your subjects have pleaded many times for you to fund an expedition to exterminate them.;;;;;;;;;;;;x
EVTOPTA_greenskins_cleansing_marshal_liege;Sounds reasonable.;;;;;;;;;;;;x
EVTOPTB_greenskins_cleansing_marshal_liege;We cannot spare anything for this.;;;;;;;;;;;;x
EVTDESC_greenskins_cleansing_success;Your expedition did their job and exterminated every last one of the Greenskin pests still marauding in your land.;;;;;;;;;;;;x
EVTOPTA_greenskins_cleansing_success;Good.;;;;;;;;;;;;x
EVTDESC_greenskins_cleansing_failure;The expedition had catastrophic results: not only the Greenskins repelled your forces, the battle has stirred them into a bloodlust, and now, if they gain further momentum, they might band into a full horde.;;;;;;;;;;;;x
EVTOPTA_greenskins_cleansing_failure;We must be prepared!;;;;;;;;;;;;x
#
# NOT USED, EVENTS COMMENTED OUT
#
DR_greenskins.150.desc;Da new boyz comin' ta [From.Location.GetName] are chantin', plunderin' and raising da [Root.GetOnlyDynastyName] banner all frough da place! Dis land belongs to da [Root.Culture.GetName]s!;;;;;;;;;;;;x
DR_greenskins.150.opta;I'm da greatest [Root.Culture.GetName] theres!;;;;;;;;;;;;x
DR_greenskins.150.descB;Dis 'ere land of [Root.Location.GetName] has been made green by da boys! Now, all da fawmer 'oldings built by runtz are rebuilt in da propa way!;;;;;;;;;;;;x
DR_greenskins.150.descC;Da boys 'ave found a droppin' in [Root.Location.GetName] wiv da face ov [Root.Religion.GetRandomGodName] in it! [Root.Religion.GetHighGodName] favaaahrs us!;;;;;;;;;;;;x
#
# GOBLIN/ORC TOOLTIPS
#
orkify_tooltip_1;Any holding in any of your demesne's province is not a Tribe;;;;;;;;;;;;x
orkify_tooltip_2;The capital holding of all the provinces in your demesne will be converted into a Tribal holding ( Except if it is a Temple ).\n This will enable you to use the Make land Green job action and colonize the province with Greenskins.;;;;;;;;;;;;x
greenskin_law_change_tooltip_1;You can upgrade your Greenskin Control law level right now instead of waiting for it, but it will cost you that levels respective prestige requirement ( 100, 250, 500 or 1000 ).\n For trying to impose this change, a Greenskin of your same race and of higher stature will challenge you to a duel, if you lose or escape, the Greenskin Control law will return to its previous level;;;;;;;;;;;;x
TOOLTIPADOPTGREENSKIN;[Root.GetBestName] must not belong to any other clan.\n;;;;;;;;;;;;x
form_waaagh_kingdom_requirement_tooltip;You need to hold at least 2 Duke tier titles.\n;;;;;;;;;;;;x
form_waaagh_requirement_tooltip;You need to hold at least 2 King tier titles.\n;;;;;;;;;;;;x
form_waaagh_kingdom_info_tooltip;You will be given a King-tier titular version of your main Duke tier title.\n;;;;;;;;;;;;x
form_waaagh_info_tooltip;You will be given an Emperor-tier titular version of your main King tier title.\n;;;;;;;;;;;;x
form_waaagh_info_tooltip2;This will also give you the option to declare Waaaghs! on other King-tier and above, non-Greenskin characters.\n;;;;;;;;;;;;x
waaagh_succ_tip;You will gain all the de-jure, held titles under the target Kingdom, and execute their holder(s).\n All the provinces within the target de-jure Kingdom will be converted to your culture and religion, and their holdings converted to tribal holdings.;;;;;;;;;;;;x
make_land_green_tooltip;Greenskins will start arriving at [Root.Location.GetName]. Note that Greenskins are an unpredictable bunch, so the result might not always be positive...;;;;;;;;;;;;x
purge_greenskins_tooltip;The Greenskins in this province will be purged. It will convert to your religion and culture, and any tribal holdings will converted to those that correspond your government type, but some Greenskins will persist in the province for at least 10 years.\n;;;;;;;;;;;;x
#
# GOBLIN/ORC GOVERNMENTS
#
greenskin_government;Warband;;;;;;;;;;;;x
greenskin_government_desc;Greenskin groups like to call themselves in many flashy ways: Tribes, Klans, Mobz, Warbands... in the end, they all amount to the same, a group of warlike individuals kept together by the biggest and strongest Greenskin specimen around, who will often get his position challenged, and himself killed if not strong enough to defend it. Greenskins don't have a concept of law beyond strength, and thus ignore the De Jure laws of any realm. They can also freely revoke the titles of any non-Greenskin vassal.;;;;;;;;;;;;x
#
freeboota_government;Orc Freebootaz;;;;;;;;;;;;x
freeboota_government_desc;"Freebootaz" are Greenskins that have either built a ramshackle ship of some kind or have managed to get their hands on a sailing vessel and have taken to the sea, where they raid and loot and pillage as their kind is want to.;;;;;;;;;;;;x
#
# GOBLIN/ORC DUMP
#
WAAAGH_NAME;Waaagh! [Root.GetName];;;;;;;;;;;;x
weakwarbossremoved;You will challenge [Root.GetBestName] to a duel. If you win, the Weak Warboss modifier will be removed from you.;;;;;;;;;;;;x
GREENSKIN_HORDE;[Root.County.GetAdjective] Orc Horde;;;;;;;;;;;;x
GOBLIN_HORDE;[Root.County.GetAdjective] Goblin Horde;;;;;;;;;;;;x
FOREST_GOBLIN_HORDE;[Root.County.GetAdjective] Forest Goblin Horde;;;;;;;;;;;;x
NIGHT_GOBLIN_HORDE;[Root.County.GetAdjective] Night Goblin Horde;;;;;;;;;;;;x
SAVAGE_ORC_HORDE;[Root.County.GetAdjective] Savage Orc Horde;;;;;;;;;;;;x
greenskinsnontribalmalus;Greenskins don't get levies or taxes fron any non-Tribal holding.;;;;;;;;;;;;x
