beastmen_artifact_axes_khorgor;Axes of Khorgor;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_desc;Khorgor was one of the greatest champions of the Beastmen to have ever lived. His axes could hew through flesh and armour with ease and now carry the half-sentient spirit of Khorgor within them. Following his death his axes have been fiercely fought over by the warherds ever since.;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_offhand;Axes of Khorgor;;;;;;;;;;;;;x
beastmen_artifact_axes_khorgor_offhand_desc;Khorgor was one of the greatest champions of the Beastmen to have ever lived. His axes could hew through flesh and armour with ease and now carry the half-sentient spirit of Khorgor within them. Following his death his axes have been fiercely fought over by the warherds ever since.;;;;;;;;;;;;;x
beastmen_artifact_black_maul;The Black Maul;;;;;;;;;;;;;x
beastmen_artifact_black_maul_desc;This large-hafted weapon ends in a spiked head. Stained black from having bathed in the blood of thousands of victims slain on the field of battle, it seems alive with violence. The spirit of the heavy, unsubtle weapon hungers for blood, and any who carries this weapon for long finds their thoughts ever drifting towards carnage and bloodshed, and eventually find themselves obeying the weapon's longings.;;;;;;;;;;;;;x
beastmen_artifact_stonecrusher_mace;Stonecrusher Mace;;;;;;;;;;;;;x
beastmen_artifact_stonecrusher_mace_desc;This massive, heavy club is ringed with bands of cursed iron, and carries enchantments of shattering and destruction. A great blunt weapon with an iron beasthead at its tip, the Stonecrusher Mace has become a symbol of the Beast men's eternal desire to unmake that which Man has made, and to cast down his civilisation. Though it lacks an edge with which to penetrate armour, those struck by it find their bones turn to powder under the sheer brute force of the blow. Even castle gates have fallen to this weapon in its long and bloody history.;;;;;;;;;;;;;x
beastmen_artifact_great_fang;Great Fang;;;;;;;;;;;;;x
beastmen_artifact_great_fang_desc;This pale sword is crude but sharp. It is clearly made from something other than steel, perhaps bone or ivory. Torn from the maw of a monstrous Shaggoth, it was sharpened by Bray-Shamans for generations until it gained a razor edge. Marked with blasphemous runes of the Beast Tongue, it's noted for its ability to sheer through armour, bone, and flesh.;;;;;;;;;;;;;x
beastmen_artifact_fur_sharrgu;Fur of Sharrgu;;;;;;;;;;;;;x
beastmen_artifact_fur_sharrgu_desc;This hide is a filthy mess of matted and stinking fur from a Chaos Spawn named Sharrgu. Sharrgu was an enormous Spawn, it was the great despoiler. When the towering beast-spawn was slain, its hide was roughly cut and ripped from its body to make heavy, shaggy cloaks. It was said that Sharggu was impervious to arrows and javelins hurled against it, and so it was believed that the fur could make a champion invulnerable to missiles.;;;;;;;;;;;;;x
beastmen_artifact_ramhorn_helm;Ramhorn Helm;;;;;;;;;;;;;x
beastmen_artifact_ramhorn_helm_desc;This ornate headdress has two great curving ram horns that spiral and tighten around the wearer's own horns, allowing the bearer to deliver a devastating headbutt to any enemy that lowers his guard.;;;;;;;;;;;;;x
beastmen_artifact_dark_rain_chalice;Chalice of Dark Rain;;;;;;;;;;;;;x
beastmen_artifact_dark_rain_chalice_desc;Made from the skull of a geomancer, when filled with soil the Chalice of Dark Rain can summon a deluge of mud that ruins the bright uniforms of the foe and fouls their delicate machineries of war.;;;;;;;;;;;;;x
beastmen_artifact_shard_herd_stone;Shard of the Herd Stone;;;;;;;;;;;;;x
beastmen_artifact_shard_herd_stone_desc;A sliver of strangely glowing stone, the shard is cast to the ground and an instant later a mighty, ragged herdstone will burst from the writhing soil.;;;;;;;;;;;;;x
beastmen_artifact_dark_heart;The Dark Heart;;;;;;;;;;;;;x
beastmen_artifact_dark_heart_desc;This fist-sized dark red gemstone pulses with scarcely contained power and throws beams of crimson light in all directions. The Dark Heart is aptly named for a Beastman Warlord who tore it from the chest of an Elven Wizard before the Coming of Sigmar. So violent was the Elf's death that Khorne crystallised the heart and filled it with the Beastman's wrath. Those under the influence of its power are filled with a longing to kill, and will charge recklessly at the foe, filled with hatefuelled invigoration.;;;;;;;;;;;;;x
beastmen_artifact_beast_banner;The Beast Banner;;;;;;;;;;;;;x
beastmen_artifact_beast_banner_desc;This ancient banner is stitched together from pieces of hide hewn from literally hundreds of defeated enemies. Only the flayed skins of the most powerful foes are honoured in such a manner, for the Beastmen believe that they themselves have become imbued with the powers of these defeated enemies.;;;;;;;;;;;;;x
#
# BRETONNIAN ARTIFACTS
#
#
# LOUIS THE YOUNG
#
bretonnia_crown;The Crown of Bretonnia;;;;;;;;;;;;;x
bretonnia_crown_desc;The Crown of Bretonnia shone with a golden light and was blessed by the Lady herself, enhancing the character of its wearer and inspiring those near him.;;;;;;;;;;;;;x
#
# REPANSE DE LYONESSE
#
sword_of_lyonesse;Sword of Lyonesse;;;;;;;;;;;;;x
sword_of_lyonesse_desc;The Sword of Lyonesse was a mighty relic warblade -- the sword of a devout and honourable knight of olden times. Led to the sword by the Lady herself, Repanse found it in a mystical Grail Chapel. She had been guided well, for the sword had great power over enemy magic.;;;;;;;;;;;;;x
fleur_de_lys_banner;Fleur de Lys Banner;;;;;;;;;;;;;x
fleur_de_lys_banner_desc;The Fleur de Lys Banner was a powerful artefact taken from the same chapel as the Sword of Lyonesse. Draped around Repanse's mighty lance it could redirect an enemy's spell back at them, obliterating any who tried to stop the advance of the Lyonesse.;;;;;;;;;;;;;x
suleman;Suleman;;;;;;;;;;;;;x
suleman_desc;Suleman was commandeered as a riderless warhorse of a slain knight, boldly charging Repanse into battle at the apex of her feared lance formation.;;;;;;;;;;;;;x
halo_of_maidenly_wrath;Halo of Maidenly Wrath;;;;;;;;;;;;;x
halo_of_maidenly_wrath_desc;The Halo of Maidenly Wrath was a powerful blessing -- the power of the Lady of the Lake shone from Repanse like a halo. Her sword and armour glowed with the brilliant light of divine retribution. Her eyes shone with terrible judgement and her voice cried forth damnation upon her enemies.;;;;;;;;;;;;;x
#
# THE GREEN KNIGHT
#
dolorous_blade;The Dolorous Blade;;;;;;;;;;;;x
dolorous_blade_desc;The Dolorous Blade was a mighty sword of immense size and weight, which the Green Knight wielded with ease. Glowing with a strange light, he would sweep it around him with awesome strength. It was capable of destroying enemies in their droves and was infused with ancient magic.;;;;;;;;;;;;x
shadow_steed;The Shadow Steed;;;;;;;;;;;;x
shadow_steed_desc;The Shadow Steed was a mystical horse of fey power. The steed of the Green Knight was never slowed down by its heavy barding.;;;;;;;;;;;;x
#
# FAY ENCHANTRESS
#
chalice_of_potions;The Chalice of Potions;;;;;;;;;;;;;x
chalice_of_potions_desc;The Fay Enchantress's Chalice of Potions holds a magical potion distilled from lilies gathered by her on the eve of battle. The power of the chalice depends upon the lilies she selects and the spells she weaves over them, with the colour of the resultant vapours deciding the effects.;;;;;;;;;;;;;x
morgianas_mirror;Morgiana's Mirror;;;;;;;;;;;;;x
morgianas_mirror_desc;Morgiana's Mirror enables her to peer into the hearts and minds of enemy wizards, so that she can discern their intentions and prepare herself against them.;;;;;;;;;;;;;x
girdle_of_gold;Girdle of Gold;;;;;;;;;;;;;x
girdle_of_gold_desc;Woven with powerful magics of otherworldly protection, the Girdle defies the Enchantress' enemies efforts to strike at her. Thanks to its power she can accompany knights into battle, and yet wear no armour, the power of the Girdle of Gold protecting her instead.;;;;;;;;;;;;;x
silvaron_mount;Silvaron;;;;;;;;;;;;;x
silvaron_mount_desc;The proud and noble unicorn mount of the Fay Enchantress.;;;;;;;;;;;;;x
toad_familiar;Power Familiar;;;;;;;;;;;;;x
toad_familiar_desc;Said to have once been a wizard that displeased her, the Enchantress draws power from her toad familiar to strengthen her spells and weaken the magic of her enemies.;;;;;;;;;;;;;x
#
lance_tier_4_silver;Silver Lance of the Blessed ;;;;;;;;;;;;;x
lance_tier_4_silver_desc;Forged by Gilles himself, the Silver Lance of the Blessed can only be carried by one who is completely pure of heart. To grasp the lance is said to be the true test of courage and spiritual strength, for an aspirant who is found wanting will be consumed by searing white flame.;;;;;;;;;;;;;x
lance_tier_3_artois;Lance of Artois;;;;;;;;;;;;;x
lance_tier_3_artois_desc;The Lance of Artois was the lance used by Folgar of Artois, who became one of Gilles' Grail Companions and was renowned for his skill at the joust. The lance tip remains as sharp as it ever was, despite the passing of time. In times of need, the lance is removed from the Grail Chapel of St. Folgar and bestowed upon a mounted knight for the duration of battle.;;;;;;;;;;;;;x
mane_purebreed;Mane of the Purebreed;;;;;;;;;;;;;x
mane_purebreed_desc;The Mane of the Purebreed is part of the mane of Gilles' faithful steed. It is a revered relic of Bretonnia. Strands of this precious artefact can be woven into a horse's mane, conferring the strength and fortitude of the Lord of all Horses onto one of his bloodline.;;;;;;;;;;;;;x
falconhorn;Falcon-horn of Fredemund;;;;;;;;;;;;;x
falconhorn_desc;The Falcon-horn of Fredemund, this ancient horn was once used by the Grail Companion, Duke Fredemund of Aquitaine. When blown, this horn emits a piercing cry, and the skies become filled with all manner of birds, in memory of the great man.;;;;;;;;;;;;;x
braid_of_bordeleaux;Braid of Bordeleaux;;;;;;;;;;;;;x
braid_of_bordeleaux_desc;The Braid of Bordeleaux was said to be a braid cut from the hair of the god Manann, this was a sacred artefact of the first Duke of Bordeleaux. Its dark hair is entwined with kelp and sea shells, and salt water constantly drips from it. When held in the hand and Manann invoked, the caller is filled with divine energy, though this can be a very draining experience.;;;;;;;;;;;;;x
perilous_dart;Perilous Dart;;;;;;;;;;;;;x
perilous_dart_desc;The Perilous Dart was the bolt that struck Gilles down, and which he then used to kill the wyvern, is said to still exist. An item of great power, it drives events around its bearer to a crisis, where he can, by his own efforts, either gain a great victory or suffer a great loss. The bolt does not care about the goals of its holder, and those at a great disadvantage in a struggle for which they care deeply sometimes seek it out, trusting to the crisis to give them a victory otherwise unattainable.;;;;;;;;;;;;;x
armour_of_brilliance;Armour of Brilliance;;;;;;;;;;;;x
armour_of_brilliance_desc;This dwarf-forged gold and silver plate gleams with an inner light even in the darkest night. It is a source of inspiration to Bretonnia's warriors and an image of dread to her enemies.;;;;;;;;;;;;x
sword_couronne;Sword of Couronne;;;;;;;;;;;;x
sword_couronne_desc;This sacred weapon is the ancestral blade of Bretonnian Kings.;;;;;;;;;;;;x
banner_of_the_lady;Banner of the Lady;;;;;;;;;;;;x
banner_of_the_lady_desc;This is the ancient banner of Giles le Breton, the first King of Bretonnia. It was blessed by the Lady of the Lake and imbued with her power.;;;;;;;;;;;;x
#
# GENERIC BRETONNIAN
#
bretonnian_warhorse_mount;Bretonnian Warhorse;;;;;;;;;;;;;x
bretonnian_warhorse_mount_desc;One of the most proficient horse breeds in the Old World, these horses are especially sturdy and quick.;;;;;;;;;;;;;x
#
# DRUCHII ARTIFACTS
#
#
# MALEKITH
#
destroyer_blade_malekith;The Destroyer;;;;;;;;;;;;;x
destroyer_blade_malekith_desc;Forged by the Witch King of Naggaroth himself, this blade is a symbol of the Dark Elves' determination to destroy the High Elves and all their works. The Destroyer's merest touch can unmake enchantments or even draw knowledge from the minds of unwary wizards.;;;;;;;;;;;;;x
midnight_armour_malekith;Armour of Midnight;;;;;;;;;;;;;x
midnight_armour_malekith_desc;Malekith's rune-armour is forged from the hardest meteoric iron and protects against any mortal weapon.;;;;;;;;;;;;;x
supreme_spellshield_malekith;Supreme Spellshield;;;;;;;;;;;;;x
supreme_spellshield_malekith_desc;The Supreme Spellshield absorbs magic and then unleashes the energy back at the foe.;;;;;;;;;;;;;x
circlet_of_iron_malekith;Circlet of Iron;;;;;;;;;;;;;x
circlet_of_iron_malekith_desc;The Circlet of Iron is said to be older than the race of Elves and is a potent source of magical power.;;;;;;;;;;;;;x
seraphon_dragon_mount_malekith;Seraphon;;;;;;;;;;;;;x
seraphon_dragon_mount_malekith_desc;Seraphon is the terrifying black dragon that Malekith rides into battle. He was the first of his batch to hatch, and upon doing so devoured many of his unborn siblings. Malekith was impressed by the newborn's ruthlessness and took him as his mount.;;;;;;;;;;;;;x
#
# MORATHI
#
heartrender_morathi;Heartrender;;;;;;;;;;;;;x
heartrender_morathi_desc;Such is Morathi's skill with the lance-like Heartrender that she can pluck a victim's heart from his chest with a single, well-placed blow.;;;;;;;;;;;;;x
darksword_morathi;The Darksword;;;;;;;;;;;;;x
darksword_morathi_desc;A sword forced with spells of blinding and enfeeblement by an evil sorcerer. A foe struck by this weapon will be horribly weakened, even if he survives his wounds.;;;;;;;;;;;;;x
sulephet_pegasus_mount_morathi;Sulephet;;;;;;;;;;;;;x
sulephet_pegasus_mount_morathi_desc;The beloved mount of Morathi, the Dark Pegasus Sulephet is a coal-black, burning-eyed hell steed with enormous wings. Mist emerges from its nostrils, reminiscent of the poison gas that vents from chasms in the Northern Wastes. Sulephet greets the Hag Sorceress with eyes blazing with lust, hatred and a curious, twisted love. The beast whinnies with pleasure from the spells woven into Morathi's hands when the Dark Elf strokes its cheek.;;;;;;;;;;;;;x
wand_kharaidon_morathi;Wand of the Kharaidon;;;;;;;;;;;;;x
wand_kharaidon_morathi_desc;A powerful item of dark sorcery, this wand unleashes the powers of the fell daemon Kharaidon on command.;;;;;;;;;;;;;x
amber_amulet_morathi;The Amber Amulet;;;;;;;;;;;;;x
amber_amulet_morathi_desc;The Amber Amulet closes wounds, mends broken bones, and regenerates ruptured organs.;;;;;;;;;;;;;x
#
# HELLEBRON
#
deathsword_hellebron;Deathsword;;;;;;;;;;;;;x
deathsword_hellebron_desc;The blade of this long, black sword glistens with dark magic. When it is wielded in combat, the sharp tip of the sword leaves a gleaming red trail in the air.;;;;;;;;;;;;;x
cursed_blade_hellebron;Cursed Blade;;;;;;;;;;;;;x
cursed_blade_hellebron_desc;Moving with a life of its own, the Cursed Blade, also known as the Parrying Blade, deflects the attacks of the enemy.;;;;;;;;;;;;;x
dark_fire_amulet_hellebron;Amulet of Dark Fire;;;;;;;;;;;;;x
dark_fire_amulet_hellebron_desc;This amulet wreathes its wielder in a mystical flame that burns magic instead of flesh.;;;;;;;;;;;;;x
#
# RAKARTH
#
bracchus_mount;Bracchus;;;;;;;;;;;;;x
bracchus_mount_desc;Rakarth has ridden Bracchus since he was just a child. Bracchus saw the innate cruelty and bloodlust in him, and recognised a kindred spirit. The Dragon acquiesced to Rakarth without a fight, and he has ridden Bracchus into battle ever since.;;;;;;;;;;;;;x
armour_of_fortune_rakarth;Armour of Fortune;;;;;;;;;;;;;
armour_of_fortune_rakarth_desc;Those who don the Armour of Fortune seem to have the favour of Ranald, able to parry the lethal blow with a lucky deflection.;;;;;;;;;;;;;;
enchanted_shield_rakarth;Enchanted Shield;;;;;;;;;;;;;x
enchanted_shield_rakarth_desc;The enchanted shield of Rakarth is a strong, enchanted shield.;;;;;;;;;;;;;x
whip_of_agony;Whip of Agony;;;;;;;;;;;;;x
whip_of_agony_desc;The Whip of Agony inflicts pain that even the most thick-skinned and mindless creature can feel.;;;;;;;;;;;;;x
#
# KOURAN
#
armour_of_grief_kouran;Armour of Grief;;;;;;;;;;;;;x
armour_of_grief_kouran_desc;A magic armour first worn by Arnaetbron, a veteran of the sundering. Those who wish to attack the wearer must endure a shock of paralysing pain.;;;;;;;;;;;;;x
crimson_death_kouran;Crimson Death;;;;;;;;;;;;;x
crimson_death_kouran_desc;A huge halberd once carried by Dark Lord Khalak of Ghrond, the first Captain of the Black Guard. Each captain since has pried it out of his predecessor's dead hands.;;;;;;;;;;;;;x
#
# MALUS
#
spite_mount;Spite;;;;;;;;;;;;;;x
spite_mount_desc;Spite is Malus' one true companion, a loyal and ferocious reptilian beast which has served the Tyrant of Hag Graef ever since he was a mere bastard nobleman.;;;;;;;;;;;;;x
warpsword_khaine_malus;Warpsword of Khaine;;;;;;;;;;;;;x
warpsword_khaine_malus_desc;This is one of the five fabled treasures that Malus had to retrieve in his quest to rid himself of the Daemon that possessed him. It is an ancient blade which radiates heat, giving its wielder the strength and powers of the Elven god of murder, Khaine.;;;;;;;;;;;;;x
#
# SHADOWBLADE
#
heart_of_woe_shadowblade;Heart of Woe;;;;;;;;;;;;;x
heart_of_woe_shadowblade_desc;This large ruby throbs and beats like a living heart. Should its bearer be slain, the crystal shatters into a thousand shards, impaling anyone unfortunate enough to be near the vicinity.;;;;;;;;;;;;;x
potion_diabolic_strength_shadowblade;Potion of Diabolic Strength;;;;;;;;;;;;;x
potion_diabolic_strength_shadowblade_desc;This potent magical brew, created from Troll blood, Chimerae bile and the heart of a Blackspine Mountain Griffon, is distilled by Crone Hellebron and gifted only to her most trusted servant.;;;;;;;;;;;;;x
#
# LOKHIR
#
kraken_helm_lokhir;Helm of the Kraken;;;;;;;;;;;;;x
kraken_helm_lokhir_desc;This golden helmet pre-dates the civilisation of the Elves, and was recovered by Lokhir Fellheart from the sunken ruins of Chupayotl off the southern coast of Lustria. It is fashioned in the likeness of a terrifying sea beast, and makes the bearer as resilient and dread-inspiring as its namesake.;;;;;;;;;;;;;x
red_blades_lokhir;The Red Blades;;;;;;;;;;;;;x
red_blades_lokhir_desc;When Lokhir Fellheart sacked the Temple of Gilgadresh, he took a statue made from Indan bloodsteel. Upon his return to Naggaroth, he had the metal forged into the deadliest pair of swords on the high seas.;;;;;;;;;;;;;x
#
# TULLARIS
#
first_draich_tullaris;The First Draich;;;;;;;;;;;;;x
first_draich_tullaris_desc;This weapon claimed the first victim during the great sacrifice which lead to the creation of the Executioners and it has thirsted for blood ever since.;;;;;;;;;;;;;x
#
# GENERIC DRUCHII
#
druchii_artifact_hydra_blade;Hydra Blade;;;;;;;;;;;;;x
druchii_artifact_hydra_blade_desc;The Hydra Blade was carved from a single fang of Akholrak, first and greatest of the War Hydras broken to Malekith's service, and like its many-headed namesake, its keen edge srikes repeatedly against its foes. Though Akholrak is dead now, torn asunder long ago by the talons of the great Caledorian Dragon Incalamir, its malice lives on within this gnarled and twisted sword. Only those of iron will can hope to dominate the Hydra Blade, for it is imbued with an echo of Aholrak's malice and is little inclined to suffer the commands of another. Most wielders discover the blade's wilfulness more than offset by its alacrity, but more than a few have perished needlessly in encounters where skill would have served them far better than speed.;;;;;;;;;;;;;x
druchii_artifact_chillblade;Chillblade;;;;;;;;;;;;;x
druchii_artifact_chillblade_desc;When Malekith obliterated the northern citadel of Har Kaldra, he offered neither warning nor quarter. The iron-clad fortress was blasted to rime-scarred splinters with a single cataclysmic spell. Ever after, the freezing north wind has wailed with the agonised voices of those who perished that day, and its chill grasp can be held at bay by neither fur nor flame. It was from scattered shards of Har Kaldra that the Chillblade was forged. Its merest touch freezes not only the physical body but also the soul within, leaving the victim paralysed and easy prey for his attacks' next strike.;;;;;;;;;;;;;x
druchii_artifact_black_dragon_egg;Black Dragon Egg;;;;;;;;;;;;;x
druchii_artifact_black_dragon_egg_desc;In Ulthuan, the egg of a Dragon is sacred, and harsh punishment awaits any who endanger or disturb a Dragon nest. In Naggaroth, a Dragon egg is naught but a potential source of power, and their nests nothing but cradles to nurture that power. So it is that for every Black Dragon Egg that develops into a hatchling, countless dozens more are taken and consumed, so that their devourers might take a portion of the egg's strength as their own.;;;;;;;;;;;;;x
druchii_artifact_twilight_cloak;Cloak of Twilight;;;;;;;;;;;;;x
druchii_artifact_twilight_cloak_desc;Woven from the hair of innocents and dyed with the blood of sorcerers, the Cloak of Twilight is all but invisible to the mortal eye. The cloak has served many masters well across the long centuries. It was this garb that allowed Morathi to keep a close watch on the Phoenix Court of Bel Shanaar, even from Nagarythe. Centuries later, it had passed from the Hag Sorceress' hands and became the tool that allowed the master assassin, Venomblade, to stalk the blood-slicked streets of Tor Elyr as he visited his night of Screaming Death upon the folk of that great city. Ownership of the Cloak of Twilight guarantees an ambitious Dark Elf the success he craves, but is not without risk. However determined its wearer, there is always a more ruthless pretender, his mind set to steal the cloak's power for his own.;;;;;;;;;;;;;x
druchii_artifact_black_amulet;The Black Amulet;;;;;;;;;;;;;x
druchii_artifact_black_amulet_desc;Carved from the tortured heartstone of a mountain drenched in Dark Magic, the Black Amulet is a lustrous polished stone of midnight hue. It is engraved with a single glowing rune, and into its ebony facets have been poured all the captured malice and spite that emanates from the chill lands of Naggaroth. To behold its darksome shape is to see despair made physical, it is to abandon even the merest memory of hope.;;;;;;;;;;;;;x
druchii_artifact_hotek_ring;Ring of Hotek;;;;;;;;;;;;;x
druchii_artifact_hotek_ring_desc;Hotek was an outcast priest of Vaul. It was he who forged Malekith's rune-etched armour, and he also oversaw the creation of many of the Witch King's most terrible weapons. Renegade and turncoat though he was, Hotek was no fool. He knew that he lived only at Malekith's fickle pleasure, and so created for himself an armoury of defences - both magical and physical - with which he hoped to blunt the Witch King's wrath long enough to escape. Ultimately, Hotek did not perish at Malekith's hands, but was poisoned on Morathi's order. His armoury was broken up soon after, the scattered pieces changing hands with the ebb and flow of patronage and power. None of the artefacts have known as many masters as the Ring of Hotek, for this trinket of obsidian and black diamond is claimed to be the renegade priest's greatest work.;;;;;;;;;;;;;x
druchii_artifact_nagarythe_banner;Banner of Nagarythe;;;;;;;;;;;;;x
druchii_artifact_nagarythe_banner_desc;During the sundering, many of Nagarythe's treasures were lost in battle or destroyed by natural disaster. Those that remained were greedily seized upon by nobles of both allegiances. Some fell into the hands of the Aesanar, who hid them away from Malekith's forces, but the most important were taken by the Dark Elves. The Banner of Nagarythe is the greatest of all such treasures, woven through with silver thread and inlaid with pearls and diamonds. For the Dark Elves, the Banner of Nagarythe is a physical reminder of the injustices heaped upon them by the Phoenix Throne. Moreover, it is the personal standard of the Witch King and proclaims his right to rule not only Naggaroth, but the ten kingdoms of Ulthuan as well. For their part, the Shadow Warriros of Nagarythe deem this banner too mired in corruption and betrayal to any longer have any wholesome purpose. They seek not its return, but its destruction.;;;;;;;;;;;;;x
druchii_artifact_spite_gem;The Gem of Spite;;;;;;;;;;;;;x
druchii_artifact_spite_gem_desc;Many Dark Elves feel that a misfortune shared, if not exactly a misfortune havled, then at least one in which they can take a certain malignant (and possible posthumous) glee. Such was the goal behind the creation of the Gem of Spite. It was fashioned during a rare civil war in Ghrond, when sorceress fought sorceress in an attempt to claim a place at Morathi's right hand. The Gem of Spite still turns up from time to time, normally in the possession of one who has fallen from the Hag Sorceress' favour.;;;;;;;;;;;;;x
druchii_artifact_sacrificial_dagger;The Sacrificial Dagger;;;;;;;;;;;;;x
druchii_artifact_sacrificial_dagger_desc;This dagger is a tiny splinter of the cruel weapon wielded by Hekarti, Goddess of Dark Magic. It was shivered from her blade during a failed attempt to sacrifice her sister, Atharti, to an older and darker power than she. The shard was flung far and came to rest in the caverns beneath Ghrond. Here, amongst the bleached bones and rubble, itwas discovered by Khaeleth the Sorceress. She claimed the dagger as her own and learned how to unlock its power to transmute the soul-essence of living creatures into a raw and hungry magic. So began Khaeleth's rise to the foremost seat of power within the Dark Convent of Ghrond, an elevation marked by blood sacrifice and the darkest of sorceries.;;;;;;;;;;;;;x
druchii_artifact_tome_furion;Tome of Furion;;;;;;;;;;;;;x
druchii_artifact_tome_furion_desc;Dark Magic is destruction incarnate - even it most basic precepts are corrosive to mind, body and soul. Few tomes containing its secrets therefore exist, for mere paper and papyrus smoulder to naught within decades of being inked with such sigils. THe tome of Furion is a rare exception to this rule. Its pages are flayed Orc hide, but the book endures its burdens thanks only to the carefully layered enchantments Furion bound into its covers. The letters inscribed within writhe and shift like living creatures, and the pages are warm to the touch even in the dead of winter.;;;;;;;;;;;;;x
druchii_artifact_black_dragon_hatchling;Black Dragon Hatchling;;;;;;;;;;;;;x
druchii_artifact_black_dragon_hatchling_desc;A young black dragon, that grow up into a fearsome mount within nine years.;;;;;;;;;;;;;x
druchii_artifact_dark_pegasus_mount;Dark Pegasus;;;;;;;;;;;;;x
druchii_artifact_dark_pegasus_mount_desc;Dark Pegasi make their nests on the northernmost peaks of the Iron Mountains. It is from these eyries that the Druchii steal young Pegasi to serve as steeds - a fully-grown beast is too savage to be trained. The majority of these young Dark Pegasi are sold in Ghrond, for such beasts are favoured as steeds by the Sorceresses of the Dark Convent.;;;;;;;;;;;;;x
druchii_artifact_manticore_mount;Manticore;;;;;;;;;;;;;x
druchii_artifact_manticore_mount_desc;Druchii hold no creature in higher esteem, for they believe it to be one of the thousand incarnations of Khaine, and daring Beastmasters venture as far north as the Chaos Wastes in search of young Manticores to sell at auction. Manticores can be tamed enough to take a rider, though they remain feral. Even if his steed occasionally ignores his commands and pitches him into unfavourable fights, a Druchii considers this a minor risk compared to the fear and respect such a mount brings.;;;;;;;;;;;;;x
druchii_artifact_dark_pegasus_mount;Dark Pegasus;;;;;;;;;;;;;x
druchii_artifact_dark_pegasus_mount_desc;Dark Pegasi make their nests on the northernmost peaks of the Iron Mountains. It is from these eyries that the Druchii steal young Pegasi to serve as steeds - a fully-grown beast is too savage to be trained. The majority of these young Dark Pegasi are sold in Ghrond, for such beasts are favoured as steeds by the Sorceresses of the Dark Convent.;;;;;;;;;;;;;x
druchii_artifact_manticore_mount;Manticore;;;;;;;;;;;;;x
druchii_artifact_manticore_mount_desc;Druchii hold no creature in higher esteem, for they believe it to be one of the thousand incarnations of Khaine, and daring Beastmasters venture as far north as the Chaos Wastes in search of young Manticores to sell at auction. Manticores can be tamed enough to take a rider, though they remain feral. Even if his steed occasionally ignores his commands and pitches him into unfavourable fights, a Druchii considers this a minor risk compared to the fear and respect such a mount brings.;;;;;;;;;;;;;x
druchii_artifact_cold_one_chariot;Cold One Chariot;;;;;;;;;;;;;x
druchii_artifact_cold_one_chariot_desc;Cold One Chariots are sometimes given as gifts to those rare knights who have pleased Lord Malekith with their devotion and prowess in battle. To possess such a machine is a symbol of great prestige, and is ranked amongst the highest stations in battle, even though the Cold Ones' truculent nature can often bring the chariot to a jarring halt at the most inopportune moments.;;;;;;;;;;;;;x
druchii_artifact_cauldron_blood;Cauldron of Blood;;;;;;;;;;;;;x
druchii_artifact_cauldron_blood_desc;The Cauldrons of Blood are rumoured to be gifts from Khaine, who bestowed them upon the Witch Elves as rewards for their single-minded dedication to his cause - at least that was Morathi's claim when she gave the first of these brass cauldrons to the Cult of Khaine. Each Cauldron lies heavy with dark enchantments and, with the proper knowledge, a Death Hag can access these to unleash the many blessings of Khaine.;;;;;;;;;;;;;x
druchii_artifact_scourgerunner_chariot;Scourgerunner Chariot;;;;;;;;;;;;;x
druchii_artifact_scourgerunner_chariot_desc;Beastmasters are always eager to find fresh subjects, for the many perils of the battlefield, gladiatorial arena and neglect ensure that the stables suffer a high rate of attrition. Small bands of Beastmasters roam the wilds in Scourgerunner Chariots searching for suitable prizes. Armed with barbed nets and harpoons attached to strong chains, they snare and immobilise their prey. On the battlefield, they search for sutiable "recrutis" also.;;;;;;;;;;;;;x
druchii_dark_iron_armour;Druchii Dark Iron Armour;;;;;;;;;;;;;x
druchii_dark_steel;Druchii Dark Steel Armour;;;;;;;;;;;;;x
druchii_bleaksword;Bleak Sword;;;;;;;;;;;;;x
druchii_bleaksword_2;Blade of Malice;;;;;;;;;;;;;x
druchii_draich;Druchii Draich;;;;;;;;;;;;;x
druchii_draich_2;Heavy Druchii Draich;;;;;;;;;;;;;x
druchii_sea_dragon_cloak;Sea Dragon Cloak;;;;;;;;;;;;;x
druchii_sea_dragon_cloak_descThe cloak can be drawn tightly around the body when fired at,acting as a shield against missile fire. The scales are skillfully joined together to give a cloak that is flexible,yet tough enough to deflect enemy blows. These scaled cloaks are light,flexible and incredibly tough.;;;;;;;;;;;;;x
druchii_armour_of_fortune;Armour of Fortune;;;;;;;;;;;;;x
druchii_meteorite_armour;Meteorite Armour;;;;;;;;;;;;;x
druchii_meteorite_armour_desc;Forged from meteoric steel,this suit is almost impossible to pierce.;;;;;;;;;;;;;x
druchii_armour_of_darkness;Armour of Darkness;;;;;;;;;;;;;x
druchii_armour_of_darkness_desc;Forged from black meteoric steel,this suit is almost impossible to pierce.;;;;;;;;;;;;;x
#
# DAWI ARTIFACTS
#
#
# THORGRIM GRUDGEBEARER / HIGH KING
#
axe_grimnir_thorgrim;Axe of Grimnir;;;;;;;;;;;;;x
