EVTDESCB_spleasure3;The New World is filled with strange plants and fungi used for certain rituals, it didn't take long for you to find what you needed. In the end you were able to find and make use of what you needed. The thrill itself was enough to tingle your senses, but the experience right after was something indescribable.;;;;;;;;;;;;;;
EVTOPTAspleasure3;I can touch the Winds of Magic!;;;;;;;;;;;;;;
EVTDESCA_spleasure4;You spend sometime wondering the moral ramifications of your action, but in the end, you agree with yourself it can be an enriching experience. As you observe life slowly dripping away from your wrists, you experience an unfathomable new sensation. When you finally press the wound closed, what you've lost in blood, you've gained tenfold in inspiration.;;;;;;;;;;;;;;
EVTDESCB_spleasure4;It's not something unheard of amongst Khaine followers after all. As you observe life slowly dripping away from your wrists, you experience an unfathomable new sensation. When you finally press the wound closed, what you've lost in blood, you've gained tenfold in inspiration.;;;;;;;;;;;;;;
EVTOPTAspleasure4;What if I used it instead of ink? How deep!;;;;;;;;;;;;;;
EVTDESCA_spleasure5;You can see the hordes of daemonic hordes riding over your fingers. They are so distinct... Yet they're fading away already, you need more of the substance. You can't come unprepared when they come back.;;;;;;;;;;;;;;
EVTOPTAspleasure5;They're still on my hand!;;;;;;;;;;;;;;
EVTDESCA_spleasure6;You could have touched the heavenly figure, it was right in front of you, so alluring... Yet now she has disappeared, you need more of the substance. Reality has become so dull.;;;;;;;;;;;;;;
EVTOPTAspleasure6;Where's my dust?;;;;;;;;;;;;;;
EVTDESCA_spleasure7;You pick a fruit from the heavenly garden, yet, when put it between your lips it turns into your finger. The effects are fading again, you need more of the substance. Reality has become so dull.;;;;;;;;;;;;;;
EVTOPTAspleasure7;Where did I leave it?;;;;;;;;;;;;;;
EVTDESCA_spleasure8;Your multiple experiences really opened your mind, you can see things in such a broad spectrum. As long as you take more of the substance.;;;;;;;;;;;;;;
EVTOPTAspleasure8;Yes, yes, I see all now.;;;;;;;;;;;;;;
EVTDESCA_spleasure9;It took you a while to notice, but as got out of your drug-induced trance, you glanced at the servant peeling from the curtains, spying on you.;;;;;;;;;;;;;;
EVTOPTAspleasure9;He can join me, there's enough of it for two.;;;;;;;;;;;;;;
EVTOPTBspleasure9;Want to see something? *Grab him*;;;;;;;;;;;;;;
EVTOPTCspleasure9;Maybe it's time to stop with this...;;;;;;;;;;;;;;
EVTDESCA_spleasure10;The servant appears scared at first, but once you force him to inhale some of your ailment, he calms himself, happily joining you. The experience is even better with someone else, maybe you should convince more people to join in the future...;;;;;;;;;;;;;;
EVTOPTAspleasure10;Yes, just let your mind roam...;;;;;;;;;;;;;;
EVTTOOLTIPspleasure10;[Root.GetFirstName] unlocked the targeted decision 'Twist'.;;;;;;;;;;;;;;
EVTDESCA_spleasure11;You drag the servant across the floor and press his face into your last bag of dust, leaving him shaking and choking. After some time, he finally stops, dead.;;;;;;;;;;;;;;
EVTOPTAspleasure11;How do you like that? What is your *soul* seeing?;;;;;;;;;;;;;;
EVTDESCA_spleasure12;Each day you give thanks for the inspiration that has led you thus far but although you still feel the thrill when pain dances across your flesh, as time goes on you long to feel something even harsher. As you wonder this things, you find yourself soothed by the chirping of a lovely songbird scampering near your window. For a while you simply delight in its song but eventually your thoughts begin to turn and you start to wonder if perhaps you could inspire it to even greater heights of artistry. How much more beautiful and moving would it be if he went to the same suffering as you subordinate yourself to...;;;;;;;;;;;;;;
EVTOPTAspleasure12;I must know!;;;;;;;;;;;;;;
EVTOPTBspleasure12;That's base, I'll cleanse this thought from my flesh!;;;;;;;;;;;;;;
EVTOPTCspleasure12;That's enough, never again.;;;;;;;;;;;;;;
EVTDESCA_spleasure13;It's growing faint so quickly, but you cannot deny the unique and sublime tone given to birds' notes. It might have been its last song, but you're brought to tears by that very perfection you helped it reach.;;;;;;;;;;;;;;
EVTOPTAspleasure13;It was... enchanting...;;;;;;;;;;;;;;
EVTDESCA_spleasure14;You start punishing your own flesh, but as you go on, you start seeing the art of your work, the passion inside every cut. You quickly grab a mirror and start drawing red lines over your face, ecstatic at the sight of your coming masterpiece.;;;;;;;;;;;;;;
EVTOPTAspleasure14;Sublime!;;;;;;;;;;;;;;
EVTDESCA_spleasure15;Your scholarly studies give you plenty of time for peaceful contemplation and the enjoyment of solitude. All alone in the great library, you cannot fail to think of the books as little universes, hanging to your whims, depending on your care.;;;;;;;;;;;;;;
EVTOPTAspleasure15;A slight change here or there, and history itself is rewritten!;;;;;;;;;;;;;;
EVTOPTBspleasure15;Like the world, they could have little daemons roaming inside...;;;;;;;;;;;;;;
EVTOPTCspleasure15;They should always be preserved at their best.;;;;;;;;;;;;;;
EVTDESCA_spleasure16;You smirk, complimenting yourself on your work and passing to the next volume. So many great deeds were committed by your ancestors you didn't know about...;;;;;;;;;;;;;;
EVTOPTAspleasure16;It's like bending time itself!;;;;;;;;;;;;;;
EVTDESCA_spleasure17;Another little miniature is ready and you move to look for a good spot for the next one. They are so well hidden. The future generations will look at the marvels of these pages and ignore the obscenities laughing at them from the paper.;;;;;;;;;;;;;;
EVTOPTAspleasure17;It's so delightful!;;;;;;;;;;;;;;
EVTDESCA_spleasure18;Your days of quiet enjoyment seems to have come to an end. A young apprentice has come to the library to study. A pompous, nagging little brat, asking you for directions every hour, giving you sleazy looks every time he thinks you're not watching him.;;;;;;;;;;;;;;
EVTDESCB_spleasure18;Your days of quiet enjoyment seems to have come to an end. A young apprentice has come to the library to study. A pretentious, nagging little brat, asking you for directions every hour, outrageously flirting as if her very presence was a gift to you.;;;;;;;;;;;;;;
EVTOPTAspleasure18;It's a vast and ancient library one could easily get lost in...;;;;;;;;;;;;;;
EVTOPTBspleasure18;Let's see if the brat can really handle what it craves for...;;;;;;;;;;;;;;
EVTOPTCspleasure18;Walking close to the staircase, I see? Hmm...;;;;;;;;;;;;;;
EVTOPTDspleasure18;I'll just have to bear with it.;;;;;;;;;;;;;;
EVTDESCA_spleasure19;Who knows when the poor student is getting out of the old storage room. It's so dark and twisted, how could the brat even end there, you wonder? Here's to hoping the poor soul doesn't get eaten by rats. On the other hand, his muffled screams for help are so soothing...;;;;;;;;;;;;;;
EVTOPTAspleasure19;It sounds like a lullaby.;;;;;;;;;;;;;;
EVTDESCA_spleasure20;It wasn't so bad. The boy turned out to be experienced at least in something. And going rough with him assured you some days of quiet in the future. You couldn't deny you enjoyed having the chance to choke the little brat, if only for a while.;;;;;;;;;;;;;;
EVTDESCB_spleasure20;It wasn't so bad. The girl turned out to be experienced at least in something. And going rough with her assured you some days of quiet in the future. You couldn't deny you enjoyed having the chance to choke the little brat, if only for a while.;;;;;;;;;;;;;;
EVTOPTAspleasure20;A teacher *should* spank their students from time to time...;;;;;;;;;;;;;;
EVTDESCA_spleasure21;It takes just one little trip. You have to bear the squealing voice of the annoying twerp only up to when the brat's head squashes on the floor below.;;;;;;;;;;;;;;
EVTOPTAspleasure21;What a beautiful silence. Poetic.;;;;;;;;;;;;;;
EVTDESCA_spleasure22;You were doing some testing for a new concoction in your laboratory, but something has gone wrong. The rat you used for your experiment has started to slowly and painfully choke after tasting the substance.;;;;;;;;;;;;;;
EVTOPTAspleasure22;This needs to be closely observed, yes...;;;;;;;;;;;;;;
EVTOPTBspleasure22;I'll check on it later, let's try something else first.;;;;;;;;;;;;;;
EVTOPTCspleasure22;Better to end the poor creature's suffering.;;;;;;;;;;;;;;
EVTDESCA_spleasure23;Despite your careful examination, you cannot find the source of the problem. You have to admit to yourself though, watching the creature gasping for its last breath from above, like a passive deity, filled you with a smug sense of satisfaction.;;;;;;;;;;;;;;
EVTOPTAspleasure23;It just comes with the job.;;;;;;;;;;;;;;
EVTDESCA_spleasure24;When you return with a new mix, you find out the rat has not yet drawn its last breath. You have it ingest the new substance and while the creature dies, there's a series of fascinating side-effects accompanying its death.;;;;;;;;;;;;;;
EVTOPTAspleasure24;How interesting. I'll need another rat.;;;;;;;;;;;;;;
EVTDESCA_spleasure25;You really looked forward the visit of your distant colleague, you'd had a thrilling correspondence in the last months. Yet, now that you have him here, you are starting to seriously question your judgement. The short-sighted fool is dismissing many of your accomplishments, accusing you of using experiments just as a pretence to kill and torture your test subjects. He has even started to threaten you to call authorities to have you answer of some of these supposed transgressions.;;;;;;;;;;;;;;
EVTOPTAspleasure25;Your brain doesn't work. Let me check it.;;;;;;;;;;;;;;
EVTOPTBspleasure25;Allow me then to show you this great brew I tested on rats some time ago...;;;;;;;;;;;;;;
EVTOPTCspleasure25;Maybe he's right?;;;;;;;;;;;;;;
EVTDESCA_spleasure25005;Your colleague finally stops twitching. Some more stitches and he'll be free to go. Of course he was belittling you, the lymph determining his pride and envy were cluttering his brain, you had to remove an entire piece to cure him.;;;;;;;;;;;;;;
EVTOPTAspleasure25005;Ssshhh, it's all over now.;;;;;;;;;;;;;;
EVTDESCA_spleasure26;There's no real difference. Like the rat, the scholar can only look at you from below now, in awe and terror, as he chokes on his own blood. The post-mortem reactions seem to be considerably different from your last tests with rats.;;;;;;;;;;;;;;
EVTOPTAspleasure26;I should try it with more people then...;;;;;;;;;;;;;;
EVTDESCA_spleasure27;Since your youth you've been admired for your intelligence. Yet, at the same time, when you've put it into practice, you've always had people complain and snort, opting for the most stupid of decisions. Like the minor noble in front of you right now, bragging about his mediocre accomplishments and calling your wisdom cowardice and self-entitlement. Why gifted people such as you should suffer idiots of his sort?;;;;;;;;;;;;;;
EVTOPTAspleasure27;If you so desire, I'll humiliate you right now in front of everyone.;;;;;;;;;;;;;;
EVTOPTBspleasure27;Speak on, I'll speak later, to the right people.;;;;;;;;;;;;;;
EVTOPTCspleasure27;If I answered in kind, I'd be as stupid as he is.;;;;;;;;;;;;;;
EVTDESCA_spleasure28;When you're finished with him, the courtier is so ashamed he cannot spit a word back. As if it wasn't enough recounting his many failings, you inflame the court against him and he's soon driven out by shouts and threats.;;;;;;;;;;;;;;
EVTOPTAspleasure28;See?;;;;;;;;;;;;;;
EVTDESCA_spleasure29;Seeing you not answering him, the courtier keeps on bragging, finally leaving the room when satisfied with his work. In a few days you send your people to the countryside, spreading enough vicious rumours to utterly destroy his reputation, while at the same time maintaining yours.;;;;;;;;;;;;;;
EVTOPTAspleasure29;That's where the genius lies.;;;;;;;;;;;;;;
EVTDESCA_spleasure30;The events at court in the last weeks still haunt you. The thrill, the satisfaction of having the entire court hanging from your lips, then pitted against that insufferable idiot... It wouldn't be bad to feel it again.;;;;;;;;;;;;;;
EVTOPTAspleasure30;There's plenty of fools, it's only a question of time.;;;;;;;;;;;;;;
EVTOPTCspleasure30;No, it's not warranted.;;;;;;;;;;;;;;
EVTDESCA_spleasure31;You are about to send another peasant off to his ironic and well fitted punishment, when one of your spies comes whispering into your ears the bragging courtier is dead by his own hand. He committed suicide to escape the shame.;;;;;;;;;;;;;;
EVTOPTAspleasure31;Ah! Thus proving once more what a fool he was!;;;;;;;;;;;;;;
EVTDESCA_spleasure32;You've always had a sweet tooth and enjoyed foods of all sorts, filling your belly with exotic delicacies gives you an indescribable sense of satisfaction. Yet many at court frown on your taste as inappropriate for an Elven noblewoman.;;;;;;;;;;;;;;
EVTDESCB_spleasure32;You've always had a sweet tooth and enjoyed foods of all sorts, filling your belly with exotic delicacies gives you an indescribable sense of satisfaction. Yet many at court frown on your taste as inappropriate for an Elven nobleman.;;;;;;;;;;;;;;
EVTDESCC_spleasure32;You've always exercised caution and moderation in your meals, as befitting an Elven noblewoman, yet sometimes it's really hard to say no to some new delicacy, have your stomach growl and be content with roots and vegetables.;;;;;;;;;;;;;;
EVTDESCD_spleasure32;You've always exercised caution and moderation in your meals, as befitting an Elven nobleman, yet sometimes it's really hard to say no to some new delicacy, have your stomach growl and be content with roots and vegetables.;;;;;;;;;;;;;;
EVTDESCE_spleasure32;Nobody can deny you enjoy a good celebration every once in a while. The thing is, as of late, nothing seems to excite you anymore. After years of experience, it seems you're out of ideas...;;;;;;;;;;;;;;
EVTOPTAspleasure32;They're wrong, I don't care!;;;;;;;;;;;;;;
EVTOPTBspleasure32;Maybe I could use a little moderation...;;;;;;;;;;;;;;
EVTOPTCspleasure32;A little indulgence won't hurt...;;;;;;;;;;;;;;
EVTOPTDspleasure32;No, I'm committed.;;;;;;;;;;;;;;
EVTOPTEspleasure32;Or maybe not... Just need to dig *deeper*...;;;;;;;;;;;;;;
EVTOPTFspleasure32;Well, that happens when you live for centuries...;;;;;;;;;;;;;;
EVTDESCA_spleasure33;Why did you even doubt yourself? This is the way you like spending your life. Why negate some simple pleasure to try and reach the unattainable ideal of Elven beauty?;;;;;;;;;;;;;;
EVTOPTAspleasure33;They are just bones wrapped in judgemental skin.;;;;;;;;;;;;;;
EVTDESCA_spleasure34;Having to let yourself go for a while was nice and all, but now you worry if you're not overdoing with all the large meals.;;;;;;;;;;;;;;
EVTOPTAspleasure34;Just one more snack...;;;;;;;;;;;;;;
EVTDESCA_spleasure35;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a depraved vixen with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTDESCB_spleasure35;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a libidinous pervert with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTOPTAspleasure35;Pile on him! Pile on him!;;;;;;;;;;;;;;
EVTOPTBspleasure35;Maybe we've gone a tad bit too far...;;;;;;;;;;;;;;
EVTDESCA_spleasure36;When you wake up in the morning in the garden, naked and wrapped around in a fur cloak by the statue of an Elven God-like, you can barely remember what exactly happened the night before. One thing was clear: it was awesome.;;;;;;;;;;;;;;
EVTOPTAspleasure36;And whatever happened to that servant?;;;;;;;;;;;;;;
EVTDESCA_spleasure37;Ignoring the courtiers' prattling seemed to quell your conscience for some time, yet now you are starting to notice how less and less dresses fit you and how tiring moving has become. You can barely fit your behind on the throne any more.;;;;;;;;;;;;;;
EVTOPTAspleasure37;I don't mind, it's all so good!;;;;;;;;;;;;;;
EVTOPTBspleasure37;What am I becoming? Enough of this!;;;;;;;;;;;;;;
EVTDESCA_spleasure38;Why others even care so much? Should you starve yourself like a peasant? They're only envious of you, that's all, they know what they're missing out. Maybe you should show them, some time...;;;;;;;;;;;;;;
EVTOPTAspleasure38;Why not?;;;;;;;;;;;;;;
EVTDESCA_spleasure39;The Gods teach moderation and abstinence, but you've always had trouble with it. Is it so wrong to lay down for a while and enjoy a good glass of wine with some friends? Or a barrel of mead?;;;;;;;;;;;;;;
EVTDESCB_spleasure39;Khaine is not soft on weakness, but you've always had trouble with it. Is it so wrong to lay down for a while and enjoy a good glass of wine with some friends? Or a barrel of mead?;;;;;;;;;;;;;;
EVTDESCC_spleasure39;You've always followed the austere dictates of the Gods, always kept your mind clear to better fight corruption and Chaos. Yet, sometimes you envy the simple joys of inebriation and carousing. Would it be so wrong to give into it once in a while?;;;;;;;;;;;;;;
EVTDESCD_spleasure39;You've never let your guard down and kept your mind clear and sharp to fight your enemies. Yet, sometimes you envy the simple joys of inebriation and carousing. Would it be so wrong to give into it once in a while?;;;;;;;;;;;;;;
EVTDESCE_spleasure39;Nobody can deny you enjoy a good celebration every once in a while. The thing is, as of late, nothing seems to excite you anymore. After years of experience, it seems you're out of ideas...;;;;;;;;;;;;;;
EVTOPTAspleasure39;I'll drink to that.;;;;;;;;;;;;;;
EVTOPTBspleasure39;Maybe I should spend more time sober...;;;;;;;;;;;;;;
EVTOPTCspleasure39;A little sip won't really hurt...;;;;;;;;;;;;;;
EVTOPTDspleasure39;Doesn't matter. Can't afford to risk.;;;;;;;;;;;;;;
EVTOPTEspleasure39;Or maybe not... Just need to dig *deeper*...;;;;;;;;;;;;;;
EVTOPTFspleasure39;Well, the desensitization comes when you live for centuries...;;;;;;;;;;;;;;
EVTDESCA_spleasure40;Why worry about the Gods? Surely they drink too from time to time. You remember seeing a statue of one holding a bottle. Or did you put it there one of your nights out? The memory is blurry right now...;;;;;;;;;;;;;;
EVTOPTAspleasure40;If it fitted, it means *he* wanted it!;;;;;;;;;;;;;;
EVTDESCA_spleasure41;Since you started drinking, every night is a party, things normally so bland, suddenly become hilarious through the alcohol induced stupor. How could you miss all this for so long?;;;;;;;;;;;;;;
EVTOPTAspleasure41;Ah ah!;;;;;;;;;;;;;;
EVTDESCA_spleasure42;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a depraved vixen with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTDESCB_spleasure42;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a libidinous pervert with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTOPTAspleasure42;Pile on him! Pile on him!;;;;;;;;;;;;;;
EVTOPTBspleasure42;Maybe we've gone a tiny winy too far...;;;;;;;;;;;;;;
EVTDESCA_spleasure43;When you wake up in the morning in the garden, naked and wrapped in a fur cloak by the statue of an Elven God-like, you can barely remember what exactly happened the night before. One thing was clear: it was awesome.;;;;;;;;;;;;;;
EVTOPTAspleasure43;And whatever happened to that servant?;;;;;;;;;;;;;;
EVTDESCA_spleasure44;As a mockery from the Gods themselves, the sense of inebriation has started to fade in the last days. Doesn't matter how much you drink, you can only get so little enjoyment from it.;;;;;;;;;;;;;;
EVTOPTAspleasure44;Time to move to something stronger than alcohol.;;;;;;;;;;;;;;
EVTOPTBspleasure44;It's probably a sign of mercy. Enough of this.;;;;;;;;;;;;;;
EVTDESCA_spleasure45;You were right, alcohol was just the tip of a great new universe of sensation you've unlocked. There are so many substances, so many ways to see the world... And those narrow-minded fools see it as weakness?;;;;;;;;;;;;;;
EVTOPTAspleasure45;I could show them...;;;;;;;;;;;;;;
EVTDESCA_spleasure46;Asur frown upon the weak temptation of the flesh, yet you've always had a hard time adhering to this principle. Even worst, recently nothing seems to satisfy your lust anymore. Luckily a bard that has recently come to your court gave you a good impression he could help.;;;;;;;;;;;;;;
EVTDESCB_spleasure46;Asur frown upon the weak temptation of the flesh, yet you've always had a hard time adhering to this principle. Even worst, recently nothing seems to satisfy your lust anymore. Luckily a bard that has recently come to your court gave you a good impression he could help.;;;;;;;;;;;;;;
EVTDESCC_spleasure46;Druchii women aren't exactly known for their modesty and you are no exception. Yet your lust has run somewhat dry in the last years, nothing seems to enflame it anymore.;;;;;;;;;;;;;;
EVTDESCD_spleasure46;Druchii don't mind employing all of their skills to get the favour of a Sorceress or some other Matriarch, that doesn't mean one should not enjoy the process of getting it. Sadly, as of late, you've had a hard time satisfying your lust.;;;;;;;;;;;;;;
EVTDESCE_spleasure46;You've always been praised by other Asur for your modesty and for how gracefully you've protected your virtue. Yet, from time to time, you have... yearnings.;;;;;;;;;;;;;;
EVTDESCF_spleasure46;You've always been praised by other Asur for your clear-mindedness and for how gracefully and respectfully you've treated the opposite sex. Yet, from time to time you wonder how could it be to act as some lesser kins do...;;;;;;;;;;;;;;
EVTDESCG_spleasure46;Druchii women aren't exactly known for their modesty, your prudish tendencies have always been derided amongst your peers. How could sex ever help a woman in social climbing anyway?;;;;;;;;;;;;;;
EVTDESCH_spleasure46;You've always just wanted to mind your own plots and raids, yet you have Witches and Sorceresses of all kinds walking around half-naked day in day out. How is someone to keep his head clear and plan anything in these conditions?;;;;;;;;;;;;;;
EVTOPTAspleasure46;I could try a stronger approach.;;;;;;;;;;;;;;
EVTOPTBspleasure46;The fire will return, eventually.;;;;;;;;;;;;;;
EVTOPTEspleasure46;Maybe I could try something more... unorthodox? Just once?;;;;;;;;;;;;;;
EVTOPTFspleasure46;I... no, no, no, I just can't.;;;;;;;;;;;;;;
EVTDESCA_spleasure47;You push the young man on the floor, sinking your nails into his skin and twisting his arm. The woman joins you with a whip, trying to catch you off guard, but you take her wrist in time.;;;;;;;;;;;;;;
EVTDESCB_spleasure47;You push the young woman on the floor, sinking your nails into his skin and twisting his arm. The man joins you with a whip, trying to catch you off guard, but you take her wrist in time.;;;;;;;;;;;;;;
EVTOPTAspleasure47;Give it to me!;;;;;;;;;;;;;;
EVTOPTBspleasure47;That's enough for today.;;;;;;;;;;;;;;
EVTDESCA_spleasure48;You lick the blood off your hands, wrapped around the two young quivering mates. You weren't so sure at the beginning, but now all sorts of nice ideas are coming to your mind for the next sessions, you've been really missing out on something...;;;;;;;;;;;;;;
EVTOPTAspleasure48;Maybe I'll pick someone else, too.;;;;;;;;;;;;;;
EVTDESCA_spleasure49;The young man straps you tighter to the bed, spitting on you and glancing at the tools to see what to use next.;;;;;;;;;;;;;;
EVTDESCB_spleasure49;The young woman straps you tighter to the bed, spitting on you and glancing at the tools to see what to use next.;;;;;;;;;;;;;;
EVTOPTAspleasure49;Yes! Yes, tell me how I deserve this!;;;;;;;;;;;;;;
EVTOPTBspleasure49;That's too much, stop!;;;;;;;;;;;;;;
EVTDESCA_spleasure50;Once the traveller leaves you tied up in the bed, you are exhausted, but at the same time, you still yearn for more. There must be other interesting ways to experience what you did, you could make some research.;;;;;;;;;;;;;;
EVTOPTAspleasure50;Yes, very deep research.;;;;;;;;;;;;;;
EVTDESCA_spleasure51;You are rightfully and justly feared by your servants and vassals alike, as proper Druchii highborn should. You are just wondering how more enjoyment did you find in exacting your punishments when a servants trips you by accident.;;;;;;;;;;;;;;
EVTDESCB_spleasure51;Several at court seem to dislike your harsh methods. You are just wondering how more enjoyment did you find in exacting your punishments when a courtier dares to speak against your final verdict on a peasant.;;;;;;;;;;;;;;
EVTDESCC_spleasure51;You never really liked violence, much to the ridicule of your Druchii peers. When a farmer you just pardoned ends up in court again for stealing and pleads to you, you start seeing their point.;;;;;;;;;;;;;;
EVTDESCD_spleasure51;You've always kept true to the Gods and exerted kindness and good judgement in your actions. Yet, sometimes, the stupidity of your servants, the mockery of your courtiers, they really push you to edge.;;;;;;;;;;;;;;
EVTOPTAspleasure51;You miserable wretch!;;;;;;;;;;;;;;
EVTOPTBspleasure51;You know what? He's beneath me.;;;;;;;;;;;;;;
EVTOPTEspleasure51;That's it! Now you're getting it!;;;;;;;;;;;;;;
EVTOPTFspleasure51;Patience, patience...;;;;;;;;;;;;;;
EVTDESCA_spleasure52;The courtier cries for forgiveness at every lash, but you still feel like he's not had enough. Exacting the punishment by yourself, without the jailer, makes it feel so much more intimate and satisfying.;;;;;;;;;;;;;;
EVTDESCB_spleasure52;The servant cries for forgiveness at every lash, but you still feel like he's not had enough. Exacting the punishment by yourself, without the jailer, makes it feel so much more intimate and satisfying.;;;;;;;;;;;;;;
EVTOPTAspleasure52;You think it's over? We're just getting started here.;;;;;;;;;;;;;;
EVTOPTBspleasure52;I think you've learned your lesson.;;;;;;;;;;;;;;
EVTDESCA_spleasure53;You emerge the dungeon soaked in blood and with a heavy breath. The new prisoner is not getting out for some time. The wonders you did to him... It was almost artistic.;;;;;;;;;;;;;;
EVTOPTAspleasure53;We need to do this more often.;;;;;;;;;;;;;;
EVTDESCA_spleasure54;You have the farmer flogged on the public square. He almost looked surprised at your verdict, probably he hoped to get free again. Not anymore. And besides, watching the executioner rip the flesh from his back is so gratifying...;;;;;;;;;;;;;;
EVTDESCB_spleasure54;The maiden deserved that punishment, she was clumsy and irresponsible. It was so gratifying and just to give to her her rightful punishment.;;;;;;;;;;;;;;
EVTOPTAspleasure54;It's your fault! You brought this upon yourself.;;;;;;;;;;;;;;
EVTOPTBspleasure54;I'm so sorry, I don't know what came to me!;;;;;;;;;;;;;;
EVTDESCA_spleasure55;Each wound... Is like a painting celebrating justice, it's almost inebriating. Kindness doesn't mean foolishness after all. One needs to be harsh to be loving.;;;;;;;;;;;;;;
EVTOPTAspleasure55;Indeed.;;;;;;;;;;;;;;
EVTDESCsinsa11142;Having to ride out or even walk after eating so much always makes you nauseous. You had also planned a fencing session today, but perhaps you should take a break...;;;;;;;;;;;;;;
EVTOPTAsinsa1142;I'm not feeling like doing anything right now.;;;;;;;;;;;;;;
EVTOPTBsinsa1142;Wouldn't be healthy do nothing after eating so much.;;;;;;;;;;;;;;
EVTDESCsinsa11143;You were planning for a walk after the sixth course, but you're feeling too heavy and tired to walk anywhere right now.;;;;;;;;;;;;;;
EVTDESCsinsa11144;Your whole life is a failure, there is really no point in doing anything if it's always going to be the wrong thing.;;;;;;;;;;;;;;
EVTOPTAsinsa1144;Better do nothing at all.;;;;;;;;;;;;;;
EVTOPTBsinsa1144;I have to try, at least.;;;;;;;;;;;;;;
EVTDESCsinsa11145;Why even get up of bed when everything and everyone is going to be against you, each day of your accursed life? You might as well lay down and wait for death.;;;;;;;;;;;;;;
EVTDESCsinsa11146;Every night is a party, things normally so bland, suddenly become hilarious through the alcohol induced stupor I'm keeping myself into. Despite a few rough mornings, I can barely remember the last time I was sad.;;;;;;;;;;;;;;
EVTOPTAsinsa1146;Life is good.;;;;;;;;;;;;;;
EVTOPTBsinsa1146;Yeah, but I can barely remember *anything* at all...;;;;;;;;;;;;;;
EVTDESCsinsa11147;Another day passes by, spent sitting on my nice soft couch and gorging upon the last delicacies of my cooks. Everything would be fine, if not because I'll have to skip second breakfast tomorrow morning to let the tailor take again my measures for new clothes. Perhaps I can make the servants feed me while he works...;;;;;;;;;;;;;;
EVTOPTAsinsa1147;He better take them good this time.;;;;;;;;;;;;;;
EVTDESCsinsa11149;I've lost every appetite. I do nothing, why should I eat anything? I'm not hungry anyway. My body has grown skinnier and sharper as days passed by, even the faintest of the noises and lights bothers me and I find harder to focus for longer times.;;;;;;;;;;;;;;
EVTOPTAsinsa1149;Am I dreaming right now?;;;;;;;;;;;;;;
EVTDESCsinsa11154;I know the value of good work and moderation, yet my body is still cursed by past wickedness.;;;;;;;;;;;;;;
EVTOPTAsinsa1154;I must try to get back into shape, no matter what.;;;;;;;;;;;;;;
EVTOPTBsinsa1154;I've really a lot to worry about already.;;;;;;;;;;;;;;
EVTDESCsinsa11155;The rush of appetite I've been having lately has truly been good to me: I feel less tired, everyone at court says I look healthier and my bones do not stick out anymore from under my skin. I do worry about overdoing though...;;;;;;;;;;;;;;
EVTOPTAsinsa1155;Nonsense!;;;;;;;;;;;;;;
EVTOPTBsinsa1155;Maybe it's better to return to more frugal habits...;;;;;;;;;;;;;;
EVTDESCA_spleasure56;You've discovered new depths of pleasure that most people can only dream of. Why not bestow your knowledge to others as well? You've gained the 'Twist' targeted decision.;;;;;;;;;;;;;;
EVTOPTAspleasure56;Magnificent.;;;;;;;;;;;;;;
EVTDESCsinsa1200;Your helmet falls off and the enemy's blade strikes true. When you come to your senses again, your whole face has been covered in bandages, covering a ghastly disfigurement.;;;;;;;;;;;;;;
EVTOPTAsinsa1200;My face!;;;;;;;;;;;;;;
EVTDESCsinsa11182;Lately your sour humour has brought you to contemplate your delicate features, the ones bards used to sing about in your halls. Nothing brings you comfort, your life is an unending cycle of suffering... Nothing good ever happens to you, why then you have such a pretty face? As you look at your reflection, you realize you have a blade in your hands.;;;;;;;;;;;;;;
EVTDESCsinsa11183;The blade carves deep in your skin, peeling off slices of flesh, taking away your undeserved beauty, painting you of the dark colours of your soul.;;;;;;;;;;;;;;
EVTDESCsinsa11184;In the past few days you thought back to how close you came to disfigure yourself over nothing. The shock has somehow awaken you. Why should you keep living like this any longer? Don't you have suffered enough without beating yourself too? Maybe a more sunny disposition could be what you really need.;;;;;;;;;;;;;;
