########
# DUMP #
########
normal_tourny_2nd_5;Regional Tournament Second Places: 5+;Secondes places Tournoi Régional: 5+;;;Segundas plazas en Torneo Regional: 5+;;;;;;;;;x
normal_tourny_3rd_1;Regional Tournament Third Places: 1;Troisèmes places Tournoi Régional: 1;;;Terceras plazas en Torneo Regional: 1;;;;;;;;;x
normal_tourny_3rd_2;Regional Tournament Third Places: 2;Troisèmes places Tournoi Régional: 2;;;Terceras plazas en Torneo Regional: 2;;;;;;;;;x
normal_tourny_3rd_3;Regional Tournament Third Places: 3;Troisèmes places Tournoi Régional: 3;;;Terceras plazas en Torneo Regional: 3;;;;;;;;;x
normal_tourny_3rd_4;Regional Tournament Third Places: 4;Troisèmes places Tournoi Régional: 4;;;Terceras plazas en Torneo Regional: 4;;;;;;;;;x
normal_tourny_3rd_5;Regional Tournament Third Places: 5+;Troisèmes places Tournoi Régional: 5+;;;Terceras plazas en Torneo Regional: 5+;;;;;;;;;x
small_tourny_1st_1;Small Tournament Victories: 1;Victoires Petit Tournoi: 1;;;Victorias en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_1st_2;Small Tournament Victories: 2;Victoires Petit Tournoi: 2;;;Victorias en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_1st_3;Small Tournament Victories: 3;Victoires Petit Tournoi: 3;;;Victorias en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_1st_4;Small Tournament Victories: 4;Victoires Petit Tournoi: 4;;;Victorias en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_1st_5;Small Tournament Victories: 5+;Victoires Petit Tournoi: 5+;;;Victorias en Pequeño Torneo: 5+;;;;;;;;;x
small_tourny_2nd_1;Small Tournament Second Places: 1;Secondes places Petit Tournoi: 1;;;Segundas plazas en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_2nd_2;Small Tournament Second Places: 2;Secondes places Petit Tournoi: 2;;;Segundas plazas en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_2nd_3;Small Tournament Second Places: 3;Secondes places Petit Tournoi: 3;;;Segundas plazas en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_2nd_4;Small Tournament Second Places: 4;Secondes places Petit Tournoi: 4;;;Segundas plazas en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_2nd_5;Small Tournament Second Places: 5+;Secondes places Petit Tournoi: 5+;;;Segundas plazas en Pequeño Torneo: 5+;;;;;;;;;x
small_tourny_3rd_1;Small Tournament Third Places: 1;Troisièmes places Petit Tournoi: 1;;;Terceras plazas en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_3rd_2;Small Tournament Third Places: 2;Troisièmes places Petit Tournoi: 2;;;Terceras plazas en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_3rd_3;Small Tournament Third Places: 3;Troisièmes places Petit Tournoi: 3;;;Terceras plazas en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_3rd_4;Small Tournament Third Places: 4;Troisièmes places Petit Tournoi: 4;;;Terceras plazas en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_3rd_5;Small Tournament Third Places: 5+;Troisièmes places Petit Tournoi: 5+;;;Terceras plazas en Pequeño Torneo: 5+;;;;;;;;;x
TOURNAMENTTITLE4;Tourney of [FromFrom.Capital.GetName];Tournoi de [FromFrom.Capital.GetName];;;Torneo de [FromFrom.Capital.GetName];;;;;;;;;x
hold_a_epic_tournamentREALMTOURNEY;No competing tourneys elsewhere in the realm are in progress\n;Aucun tournoi autre part dans le royaume n'est en cours.\n;;;;;;;;;;;;x
hold_a_epic_tournamentCOOLDOWN;Has NOT held a tourney in the past 10 years\n;N'a PAS organisé de tournoi dans les dix dernières années\n;;;;;;;;;;;;x
hold_a_epic_tournamentATTENDING;Is NOT currently attending another tournament\n;N'est PAS actuellement en attente d'un autre tournoi\n;;;;;;;;;;;;x
title_sir_bretonnian;Sir;;;;;;;;;;;;x
title_lady_knight_bretonnian;Damoiselle;;;;;;;;;;;;x
#
# CHAOS DUMP
#
#chosen_khorne_desc;This great warrior has been blessed by Khorne with inhuman strength and an insatiable thirst for blood, making them a terrible opponent on any field of battle.;;;;;;;;;;;;;
#prince_khorne_desc;This character has ascended past the boundaries of mortality. The Lord of Skulls has deemed them worthy of the greatest honour and made them an immortal engine of violence and destruction, to forever fight in his name.;;;;;;;;;;;;;
#
# DAWI DUMP
#
d_the_hammerers;The Hammerers;;;;;;;;;x
d_the_hammerers_adj;Hammerer;;;;;;;;;x
quarrellers;Quarrellers;;;;;;;;;;;;;x
thunderers;Thunderers;;;;;;;;;;;;;x
title_hammerer;Hammerer;;;;;;;;;;;;;x
title_hammerer_desc;Offer this character a place in your hammerer bodyguard. Only the best of the best are allowed to join this elite bodyguard and you think this character may be one of them...;;;;;;;;;;;;;x
NO_I_MUST_CONTINUE_TUNNELING;No, I must continue tunneling!;;;;;;;;;;;;xx;;;;;;;;
BETTER_TO_LEAVE_THIS_ALONE;Better to leave this alone.;;;;;;;;;;;;x
ONE_FOR_ME_ONE_FOR_PA;One for me, one for Pa...;;;;;;;;;;;;x
FIGHT_FOR_YOUR_LIFE;Fight for our lives!;;;;;;;;;;;;x
CURSES!;Curses!;;;;;;;;;;;;x
IF_I_HAVE_TO;If I have to...;;;;;;;;;;;;x
ENGINEERING;Engineering;;;;;;;;;;;;;x
studymechanicstitle;Study mechanics;;;;;;;;;;;;;x
REMOVEGRUDGESCLAN;All Clan [Root.GetOnlyDynastyName] Grudges against [From.GetBestName] will be settled;;;;;;;;;;;;x
DWARFBECOMESLAYER;[Root.GetBestName] will become a Slayer. [FromFrom.GetSheHe] will forsake all possessions and titles, forever wandering the world seeking honourable death by fighting uneven battles against impossible foes.\n;;;;;;;;;;;;x
DWARFBECOMEOATHBREAKER;[Root.GetBestName] will be known as Unbaraki, an oathbreaker. Dwarf society will openly disdain [FromFrom.GetHerHim], and other Dwarf rulers will be able to launch wars to depose [FromFrom.GetHerHim] and cast [FromFrom.GetHerHim] down.\n;;;;;;;;;;;;x
slayer_will_leave;[From.GetFullName] will leave [From.Location.GetName]\n;;;;;;;;;;;;;x
summon_defensive_throng;A throng is mustered in defense of [Root.PrimaryTitle.GetName].\n;Vous faites appel à une bande de fervents guerriers.\n;Ihr ruft eine Gruppe ergebener Krieger herbei.\n;;Llamas a una banda de guerrero devotos.;;;;;;;;;x
#
# DAWI ZHARR DUMP
#
d_cult_of_hashut;Priesthood of Hashut;;;;;;;;;;;;x
d_cult_of_hashut_desc;Hashut Cult;;;;;;;;;;;;x
sacrifice_to_hashut;Sacrifice [Root.GetTitledFirstName] to Hashut;;;;;;;;;;;;x
sacrifice_to_hashut_desc;Hashut will surely grant you His favour by sacrificing this lesser [Root.Culture.GetName] in His great furnaces...;;;;;;;;;;;;x
chaos_dwarf_sell_into_slavery;Sell [Root.GetTitledFirstName] into Slavery;;;;;;;;;;;;x
chaos_dwarf_sell_into_slavery_desc;You can sell [Root.GetTitledFirstName] in the slave markets of [From.Capital.GetName] for an appropriate sum...;;;;;;;;;;;;x
chaos_dwarf_petrification_2_death;petrified;;;;;;;;;;;;x
become_chaos_dwarf_sorcerer;Become a Sorcerer-Prophet;;;;;;;;;;;;x
become_chaos_dwarf_sorcerer_desc;Start the rituals to be granted the greatest gift from the Father of Darkness, mastery over the magic arts. Hashut is not a generous deity, and you'll need to offer Him a great number of sacrifices and start a great ceremony in hopes of being seen as worthy of this gift by the Bullfather...;;;;;;;;;;;;x
ask_boon_hashut;Celebrate Grand Sacrifice;;;;;;;;;;;;x
ask_boon_hashut_desc;Hashut, the Father of Darkness, is known to grant generous gifts to those who show Him proper respect and keep His furnaces flowing with sacrifices...;;;;;;;;;;;;x
recently_asked_hashut;Recently asked Hashut for a boon;;;;;;;;;;;;x
hashut_blessing;Gift of Infernal Fire;;;;;;;;;;;;x
hashut_blessing_desc;This character has been blessed with the Infernal Fire of Hashut. As a consequence his body is now stronger, and his mind more cunning.;;;;;;;;;;;;x
hashut_province_blessing;Power of Molten Rock;;;;;;;;;;;;x
hashut_province_blessing_desc;This province's forges and factories have been blessed with the Molten Rock of Hashut, and now can produce goods at a faster rate.;;;;;;;;;;;;x
slaves_sacrificed_hashut;Slaves Motivated;;;;;;;;;;;;x
slaves_sacrificed_hashut_desc;The slaves of this province have witnessed what becomes of those who fail the Dawi Zharr, and are working hard to avoid being offered to the fires of Hashut.;;;;;;;;;;;;x
buy_from_chaos_dwarfs;Buy armaments from [Root.GetTitledFirstName];;;;;;;;;;;;x
buy_from_chaos_dwarfs_desc;The Chaos Dwarfs are known to trade the armaments they produce on their factories with the Chaos worshippers of the Northern Wastes and the Greenskins, in exchange for gold or slaves.\n You'll get the choice to buy either weapons and armours for your warriors, or a contingent of Doomcannons from [Root.GetTitledFirstName].;;;;;;;;;;;;x
recently_brought_from_order_dwarfs;Recently bought from Dwarfs;;;;;;;;;;;;x
recently_brought_from_order_dwarfs_desc;This character has recently bought armaments from the Dwarfs, and can't buy again until 10 years have passed;;;;;;;;;;;;x
recently_brought_from_chaos_dwarfs;Recently bought from Chaos Dwarfs;;;;;;;;;;;;x
recently_brought_from_chaos_dwarfs_desc;This character has recently bought armaments from the Chaos Dwarfs, and can't buy again until 10 years have passed;;;;;;;;;;;;x
recently_sold_chaos_dwarfs;Recently sold armaments.;;;;;;;;;;;;x
recently_sold_chaos_dwarfs_desc;This Chaos Dwarf has recently sold armaments, and can't sell again until 5 years have passed;;;;;;;;;;;;x
recently_sold_order_dwarfs;Recently sold armaments.;;;;;;;;;;;;x
recently_sold_order_dwarfs_desc;This Dwarf has recently sold armaments, and can't sell again until 5 years have passed;;;;;;;;;;;;x
chaos_dwarf_weapons;Chaos Dwarf Armament;;;;;;;;;;;;x
chaos_dwarf_weapons_desc;The warriors of this province are armed with the best equipment from the factories and forges of the Dawi Zharr.;;;;;;;;;;;;x
hellcannon_arrives_capital;A regiment of Doomcannons arrives in [Root.Capital.GetName];;;;;;;;;;;;x
get_taurus_mount;Tame a Great Taurus;;;;;;;;;;;;x
get_taurus_mount_desc;I will soar on wings of fire and smoke!;;;;;;;;;;;;x
get_lamassu_mount;Bargain with a Lammasu;;;;;;;;;;;;x
get_lamassu_mount_desc;A cunning beast, the Lammasu may only be mounted by those chosen by Hashut!;;;;;;;;;;;;x
province_slave_raid_chaos_dwarf;Slaves taken by Chaos Dwarfs;;;;;;;;;;;;x
province_slave_raid_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province and taken most of its population as slaves.;;;;;;;;;;;;x
province_devastated_chaos_dwarf;Devastated by Chaos Dwarfs;;;;;;;;;;;;x
province_devastated_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province.;;;;;;;;;;;;x
sell_stuff_chaos_dwarfs;Sell armaments to [Root.GetTitledFirstName];;;;;;;;;;;;x
sell_stuff_chaos_dwarfs_desc;The Chaos Dwarfs are known to trade the armaments they produce on their factories with the Chaos worshippers of the Northern Wastes and the Greenskins, in exchange for gold or slaves.\n [Root.GetTitledFirstName] will get the choice to buy either weapons and armours for your warriors, or a contingent of Doomcannons from us.;;;;;;;;;;;;x
courtierssacrificed;Some courtiers residing in [From.GetName] will be sacrificed to Hashut.;;;;;;;;;;;;x
must_sacrifice_hashut;Hasn't made Sacrifices;;;;;;;;;;;;x
must_sacrifice_hashut_desc;This character has committed sacrilege against the Father of Darkness by forgoing to feed any sacrifices to the furnaces of Hashut for too long. An offering must be made to the Bullfather soon, or this character will face the disdain of its peers.;;;;;;;;;;;;x
hashut_curse;Hashut's Scorn;;;;;;;;;;;;x
hashut_curse_desc;This character has earned the ire of Hashut by providing an unworthy sacrifice.;;;;;;;;;;;;x
grand_sacrifice_hashut;Celebrate a Grand Sacrifice;;;;;;;;;;;;x
grand_sacrifice_hashut_desc;Raise the icon. Load the furnaces. The Father of Darkness will have His spoils today, that we may be blessed tomorrow...;;;;;;;;;;;;x
hashut_kdaai;Hashuti K'daai;;;;;;;;;;;;x
hashut_kdaai_desc;The K'daai Zharr - Scions of Fire - are Hashut's servants. Forged from the raging blood and metal of the Bullfather's sacrifice pits, the K'daai are half-daemon and half-raging fire, an elemental force of destruction few mortals can hope to survive.;;;;;;;;;;;;x
hashut_demon;Daemon of Hashut;;;;;;;;;;;;x
hashut_demon_desc;Though Hashut has fewer daemons aligned to him than the greater Chaos gods, they're still powerful entities, made to enslave and destroy all those who oppose him.;;;;;;;;;;;;x
RET_bull_centaurs;Bull Centaurs;;;;;;;;;;;;x
RET_infernalguard;Infernal Guard;;;;;;;;;;;;x
RET_fireglaives;Infernal Guard with Fireglaives;;;;;;;;;;;;x
RET_earthshaker;Earthshaker Cannons;;;;;;;;;;;;x
#
# GOBLIN/ORC DUMP
#
WAAAGH_NAME;Waaagh! [Root.GetName];;;;;;;;;;;;x
weakwarbossremoved;You will challenge [Root.GetBestName] to a duel. If you win, the Weak Warboss modifier will be removed from you.;;;;;;;;;;;;x
GREENSKIN_HORDE;[Root.County.GetAdjective] Orc Horde;;;;;;;;;;;;x
GOBLIN_HORDE;[Root.County.GetAdjective] Goblin Horde;;;;;;;;;;;;x
FOREST_GOBLIN_HORDE;[Root.County.GetAdjective] Forest Goblin Horde;;;;;;;;;;;;x
NIGHT_GOBLIN_HORDE;[Root.County.GetAdjective] Night Goblin Horde;;;;;;;;;;;;x
SAVAGE_ORC_HORDE;[Root.County.GetAdjective] Savage Orc Horde;;;;;;;;;;;;x
greenskinsnontribalmalus;Greenskins don't get levies or taxes fron any non-Tribal holding.;;;;;;;;;;;;x
#
# LIZARDMAN DUMP
#
d_chameleon_skinks;Chameleon Skinks;;;;;;;;;;;;;x
d_chameleon_skinks_adj;Chameleon Skink;;;;;;;;;;;;;x
#
# NEHEKHARAN DUMP
#
AWAKEN_MY_SERVANTS_OPT;Awaken, my servants!;;;;;;;;;;;;x
AWAKEN_MY_SERVANTS;With the preparations complete, your Liche Priests stand ready to begin the rituals that will awaken a new batch of servants in your province. Of course, this will cost you some prestige...;;;;;;;;;;;;x
NOT_NOW;Not now;;;;;;;;;;;;x
#
# SARTOSAN/PIRATE DUMP
#
DESCDR_pirates_105;After passing of the dreaded [former_captain.GetBestName], the First mate [designated_heir.	] has already seized all of the functions as the Lord Captain of [designated_heir.GetPrimaryTitles], it was utterly disgraceful to hear of this change of events, as by right they should be all yours, but the men aboard [designated_heir.GetHersHis] ship's have already sworn fealty to the new Pirate Lord...;;;;;;;;;;;;x
EVTOPTBPirates_105;It Should've Been me!;;;;;;;;;;;;x
EVTOPTAPirates_105;I actually Prefer it this way...;;;;;;;;;;;;x
DYNAMIC_PIRATE_PLUNDER_FLEET;[Root.GetFirstName]'s Plunder Fleet;;;;;;;;;;;;x
#
# SKAVEN DUMP
#
title_seer_heir;Appoint Successor Seer;;;;;;;;;;;;;
title_seer_heir_desc;Of all the useless tail-kissing liars incompetently stumbling around me, you are the one I like the most-most!;;;;;;;;;;;;;
skaven_surface_tunnels;Underempire Tunnels;;;;;;;;;;;;x
coa_plain_skaven;Plain;;;;;;;;;;;;;
#Society
eshin_society;Clan Eshin;;;;;;;;;;;;;x
eshin_society_desc;This mysterious Clan has eyes and ears everywhere and its deadly operatives are scattered throughout the Under-Empire as well as secreted about within the cities and settlements of the surface dwellers. For the right price, the black-clad agents of Clan Eshin will steal any information, commit any act of ruthless sabotage or assassinate any rival with ruthless efficiency.;;;;;;;;;;;;;x
eshin_society_rank_4_male;Deathmaster;;;;;;;;;;;;;x
eshin_society_rank_3_male;Eshin Assassin;;;;;;;;;;;;;x
eshin_society_rank_2_male;Death Runner;;;;;;;;;;;;;x
eshin_society_rank_1_male;Gutter Runner;;;;;;;;;;;;;x
eshin_society_rank_4_female;Eshin Broodmother;;;;;;;;;;;;;x
eshin_society_rank_3_female;Eshin Broodmother;;;;;;;;;;;;;x
eshin_society_rank_2_female;Eshin Broodmother;;;;;;;;;;;;;x
eshin_society_rank_1_female;Eshin Broodmother;;;;;;;;;;;;;x
currency_name_eshin_society;Sneekyness;;;;;;;;;;;;;x
#
# TRIGGERED MODIFIERS DUMP
#
doom_very_low;Weak Chaos;;;;;;;;;;;;;
doom_very_low_desc;Chaos is weak in the world and all its followers find themselves fending for themselves.;;;;;;;;;;;;;
doom_high;Empowered by Chaos;;;;;;;;;;;;;
doom_high_desc;Chaos is strong in the world and all its followers find themselves empowered.;;;;;;;;;;;;;
doom_very_high;Empowered by Chaos;;;;;;;;;;;;;
doom_very_high_desc;Chaos is very strong in the world and all its followers find themselves greatly empowered.;;;;;;;;;;;;;
