#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
################
# DWARF EVENTS #
################
opinion_served_awful_human_beer;Served awful beer;;;;;;;;;x
opinion_trained_together;Trained together;;;;;;;;;x
opinion_contempt;Contempt;;;;;;;;;x
beardling;Beardling;;;;;;;;;x
beardling_desc;A beardling is a young Dwarf who has not been able to grow a long beard yet and they are therefore not very respected and are seen as children by the older Dwarfs;;;;;;;;;x
dwarf_warrior;Dwarf Warrior;;;;;;;;;x
dwarf_warrior_desc;The Dwarf warriors are fierce warriors, fighting for their homeland with pride and determination. They are the main bulk of the Dwarf military but that does not make them any less formidable.;;;;;;;;;x
hammerer;Hammerer;;;;;;;;;x
hammerer_desc;Hammerers are the elite bodyguards of their liege, fighting with powerful hammers and great skill against their enemies.;;;;;;;;;x
quarreller;Quarreller;;;;;;;;;x
quarreller_desc;Quarrellers are Dwarfs armed with heavy crossbows that can deliver the death punch to any orc in the blink of an eye.;;;;;;;;;x
thunderer;Thunderer;;;;;;;;;x
thunderer_desc;Thunderers are Dwarfs armed with handguns which can penetrate most armour. The handguns may have a shorter range than the crossbows but that does not make them any less deadly.;;;;;;;;;x
longbeard;Longbeard;;;;;;;;;x
longbeard_desc;The longbeards are battle-hardened veterans and they fight with a lot of ferocity and great skill. While other regiments may falter so will the longbeards never stop till their enemy lies dead beneath their mighty axes. Being the battle-hardened veterans of a high age that they are, their beards are very long, therefore the name longbeards.;;;;;;;;;x
ironbreaker;Ironbreaker;;;;;;;;;x
ironbreaker_desc;Ironbreakers are the defenders of the underground, fighting night goblins and skaven deep beneath their hold in the darkness of the mines. Few enemies can stand up to the mighty onslaught of these Dwarfs on their home turf.;;;;;;;;;x
quarrellers;Quarrellers;;;;;;;;;;;;;x
thunderers;Thunderers;;;;;;;;;;;;;x
title_hammerer;Hammerer;;;;;;;;;;;;;x
title_hammerer_desc;Offer this character a place in your hammerer bodyguard. Only the best of the best are allowed to join this elite bodyguard and you think this character may be one of them...;;;;;;;;;;;;;x
d_the_hammerers;The Hammerers;;;;;;;;;x
d_the_hammerers_adj;Hammerer;;;;;;;;;x
EVTDESCDWARF.0;While on a border patrol, a courtier won a great victory against a hostile force. He tore through a number of enemies, like a true Dwarf should!;;;;;;;;;;;;x
EVTOPTDWARF.0.b;I could have done just as well.;;;;;;;;;;;;x
EVTDESCDWARF.1;While patrolling, this courtier's troops encountered many enemies of our hold. Instead of standing to fight, he fled and left his brothers to die! He brought shame on his family!;;;;;;;;;;;;x
EVTOPTDWARF.1.b;Imprison him! His fate shall be decided later.;;;;;;;;;;;;x
EVTDESCDWARF.2;Underneath every Dwarf hold, there are uncountable caves and tunnels, holding forgotten secrets. Will you join the tunnel fighters and explore them?;;;;;;;;;;;;x
EVTOPTDWARF.2.a;Time to go tunneling!;;;;;;;;;;;;x
EVTDESCDWARF.3;Whatever the cause, you were maimed by forces from below. The tunnelers, seeing you as a threat and a burden, lead you back home. No more tunneling for you.;;;;;;;;;;;;x
EVTTOPTDWARF.3.a;Ah, well. I brought honour to my clan nonetheless.;;;;;;;;;;;;xx;;;;
EVTDESCDWARF.4;You have been underground for a long time now and amassed great wealth in the meantime. Perhaps it is time to rest for now, before your luck runs out?;;;;;;;;;;;;x
EVTOPTDWARF.4.a;Yes, time to go home and see to my wealth...;;;;;;;;;;;;x
NO_I_MUST_CONTINUE_TUNNELING;No, I must continue tunneling!;;;;;;;;;;;;xx;;;;;;;;
EVTDESCDWARF.5;Do you wish to stop searching the tunnels, and return to your home?;;;;;;;;;;;;x
EVTDESCDWARF.6;While searching the tunnels, your group happens upon an unknown opening in the wall. Do you want to look into it?;;;;;;;;;;;;x
BETTER_TO_LEAVE_THIS_ALONE;Better to leave this alone.;;;;;;;;;;;;x
EVTOPTDWARF.6.a;We won't get rich as cowards! On we go!;;;;;;;;;;;;x
EVTDESCDWARF.7;As you delve into the tunnel, you see some new ore deposits. As proof, you grab some nuggets and mark the location on your map.;;;;;;;;;;;;x
ONE_FOR_ME_ONE_FOR_PA;One for me, one for Pa...;;;;;;;;;;;;x
EVTDESCDWARF.8;As you delve into the depths, you keep looking for something worthwhile. Suddenly, you hear warning calls from behind - It's a dead end, and a trap! You will have to fight to get out of there!;;;;;;;;;;;;x
FIGHT_FOR_YOUR_LIFE;Fight for our lives!;;;;;;;;;;;;x
EVTDESCDWARF.9;Suddenly, wild screams echo through the tunnels. A horde of Night Goblins descends upon your crew! What will you do?;;;;;;;;;;;;x
EVTOPTDWARF.9.a;Jump into the fray! There is no honour for cowards!;;;;;;;;;;;;x
EVTOPTDWARF.9.b;Better leave that to the professionals...;;;;;;;;;;;;x
EVTDESCDWARF.10;You join into the shield wall of the other fighters, and soon the Night Goblins are upon you! Strength and discipline against fury and masses...;;;;;;;;;;;;x
EVTOPTDWARF.10.a;For Grimnir, and our Ancestors!;;;;;;;;;;;;x
EVTOPTDWARF.11;You are not as experienced as the others, and you are aware of it. You decide to leave these ones to them, and stay behind the shield wall.;;;;;;;;;;;;x
EVTOPTDWARF.11.a;Good job, you guys! Let them have it, and get us out of here!;;;;;;;;;;;;x
EVTDESCDWARF.12;You and the others fight on, but in the end, there are just too many Goblins. They are EVERYWHERE, and your group tries to fall back...;;;;;;;;;;;;x
EVTOPTDWARF.12.a;We have to survive this! Fall back!;;;;;;;;;;;;x
EVTDESCDWARF.13;In the end, they are still just Goblins. Your group easily takes down a few dozen, and the rest run for their lives. In the end, you killed most of them!;;;;;;;;;;;;x
EVTOPTDWARF.13.a;Hah! That was nothing. You should see me when I'm serious...;;;;;;;;;;;;x
EVTDESCDWARF.14;While searching the tunnels, your men come upon an ancient structure of your kin. They are wary of searching it, fearing ambushes or other threats. What will you do?;;;;;;;;;;;;x
EVTOPTDWARF.14.a;Go ahead and enter the place myself. We have to find out what this was for!;;;;;;;;;;;;x
EVTOPTDWARF.14.b;Leave this be. We do not want to disturb anything.;;;;;;;;;;;;x
EVTDESCDWARF.15;You enter the unknown building, but don't recognize anything. Kicking open one door, you find the sarcophagus of another Dwarf. You just desecrated a tomb!;;;;;;;;;;;;x
CURSES!;Curses!;;;;;;;;;;;;x
EVTDESCDWARF.16;As you enter the building, you recognize some of the runes on the entrance. And the engravings on the inside. This is an old shrine of Grungni! You immediately begin a prayer, and then search for relics of old to take home, to safety.;;;;;;;;;;;;x
EVTOPTDWARF.16.a;We have truly been blessed by him!;;;;;;;;;;;;x
EVTDESCDWARF.17;You have been wounded, and can no longer carry on searching the tunnels with the others. It is time to return home.;;;;;;;;;;;;x
IF_I_HAVE_TO;If I have to...;;;;;;;;;;;;x
gotunneling_desc;Go tunneling, discovering what there is to find underground.;;;;;;;;;;;;x
returnfromtunneling_desc;Return from tunneling towards your hold.;;;;;;;;;;;;x
gotunneling;Go tunneling;;;;;;;;;;;;x
returnfromtunneling;Return from tunneling;;;;;;;;;;;;x
searching_underground;Searching underground;;;;;;;;;;;;x
searching_underground_desc;Searching through the depths for treasure and relics.;;;;;;;;;;;;x
#dwarf unification
dwarfunification0desc;You have taken some time to look at things, and realized that the High Kingdom needs a new push to reunite. You're both known and renowned enough to give that push and be elected by a council of kings as the new High king. Will you call the others to your court?;;;;;;;;;;;;x
dwarfunification0A;Yes, the time has come!;;;;;;;;;;;;x
dwarfunification0B;No, things are fine right now!;;;;;;;;;;;;x
dwarfunification1desc;The messengers quickly reach every hold that the Dwarfs still maintain - A Hold King called for a Council of Kings, something not done in centuries, to elect a new, proper High King. The other kings at least humour the meeting, it seems.;;;;;;;;;;;;x
dwarfunification2desc;This Dwarf, renowned and powerful from what you heard, has called a Council of Kings and declared his High Kingship true and the old line powerless. Do you assist this claimant?;;;;;;;;;;;;x
dwarfunification2A;Yes, let the holds stand united once more!;;;;;;;;;;;;;x
dwarfunification2B;No, I'll never accept this beardling as my King!;;;;;;;;;;;;x
dwarfunification3desc;You have sworn to serve the new High King, and therefore, the old kingship is of no importance anymore.;;;;;;;;;;;;x
dwarfunification4desc;My High King, I declare your word as truthful and accept your declaration of High Kingship. Let Karak Ankor reunite and the enemies of our clans tremble!;;;;;;;;;;;;x
dwarfunification4A;Well said. Have an Ale, and slay the Greenskins!;;;;;;;;;;;;x
dwarfunification5desc;You declare your unwillingness to serve a usurper High King, but many of your clan aren't entirely with you on that...;;;;;;;;;;;;x
dwarfunification5A;Bah, let them grumble!;;;;;;;;;;;;x
dwarfunification6desc;I will never willingly serve you, Pretender-King! Son of a Grobi Shaman and a She-troll! Come and face us, if you dare...;;;;;;;;;;;;x
dwarfunification6A;Well, we'll see how he fares alone!;;;;;;;;;;;;x
claim_the_high_kingship; Claim the High Kingship;;;;;;;;;;;;x
claim_the_high_kingship_desc; Call in the Council of Kings, to declare yourself High King!;;;;;;;;;;;;x
dwarfunification7desc;Word spreads around the world quickly - a Dwarf proclaimed his right to rule as the High King, and the other Dwarfs are gathering to agree or reject his terms. A new age for the Dwarfs might dawn...;;;;;;;;;;;;x
#dwarf engineering
ENGINEERING;Engineering;;;;;;;;;;;;;x
dwarfengineering.0;Zhufbar is in dwarf hands.;;;;;;;;;;;;;x
dwarfengineering.1;Zhufbar is not in dwarf hands.;;;;;;;;;;;;;x
dwarfengineering.2;You show a lot of promise in learning new things. You even got invited to learn from the Engineers in Zhufbar. What do you answer?;;;;;;;;;;;;;x
dwarfengineering2A;Who would disagree with that offer?;;;;;;;;;;;;;x
dwarfengineering2B;No, my clan needs me here.;;;;;;;;;;;;;x
dwarfengineering.3;Your child was just invited into the great Engineers Guild of Zhufbar, to learn the craft of engineering. A great honour for the clan!;;;;;;;;;;;;;x
dwarfengineering3A;Make us proud!;;;;;;;;;;;;;x
dwarfengineering.4;A new apprentice has shown up in your territory, and requests to be taught the secrets of engineering. Do you accept?;;;;;;;;;;;;;x
dwarfengineering4A;Just get in already.There are things to build...;;;;;;;;;;;;;x
dwarfengineering4B;Bah! I don't think you'd fit in here. Get lost.;;;;;;;;;;;;;x
dwarfengineering.5;You have been allowed in by the Engineers. Now you will finally learn how to craft great machines for you and your clan!;;;;;;;;;;;;;x
dwarfengineering.6;For a mere 200 gold, you can ask an engineer to move into your hold, to fight alongside your armies and improve the equipment. Do you want to?;;;;;;;;;;;;;x
dwarfengineering6A;Hire one immediately!;;;;;;;;;;;;;x
dwarfengineering.7;A ruler has offered to rent your services as engineer for a good 200 gold. What do you say?;;;;;;;;;;;;;x
dwarfengineering.8;Sure! Let me help you keep your machines running. Just leave 'em to me!;;;;;;;;;;;;;x
studymechanicstitle;Study mechanics;;;;;;;;;;;;;x
studymechanics0;While the realm is at peace, you are free to study your machinery undisturbed. Do you wish to seclude yourself and look into how things tick?;;;;;;;;;;;;;x
studymechanics1;Your studies have paid off, and you now understand a little more of what makes things tick.;;;;;;;;;;;;;x
studymechanics2;The realm is at war, and you are forced to stop your studies in seclusion and do what you can for its defence.;;;;;;;;;;;;;x
studymechanics2B;No, I cannot stop my studies now!;;;;;;;;;;;;;x
studymechanics3;After countless long nights of work, you finally mastered the craft. Even the other Engineers look up to your crafts.;;;;;;;;;;;;;x
studying_mechanics;Study Mechanical Engineering;;;;;;;;;;;;;x
studying_mechanics_desc;This character goes into seclusion, delving deep into his engineering knowledge...;;;;;;;;;;;;;x
studying_mechanics_decision;Study Mechanical Engineering;;;;;;;;;;;;;x
studying_mechanics_decision_desc;This character goes into seclusion, delving deep into his engineering knowledge...;;;;;;;;;;;;;x
stop_studying_mechanics_decision;Stop Studying Mechanical Engineering;;;;;;;;;;;;x
stop_studying_mechanics_decision_desc;Return from your studies early and end regency.;;;;;;;;;;;;x
dwarf_engineer;Dwarf Engineer;;;;;;;;;;;;x
dwarf_engineer_desc;A mechanical mastermind of the dwarf people, dedicated to building and maintaining many gadgets like gyrocopters or hydraulic pumps.;;;;;;;;;;;;x
dwarf_engineer_master;Dwarf Engineering Master;;;;;;;;;;;;x
dwarf_engineer_master_desc;A true mechanical mastermind of the dwarf people, these dwarfs forge and design new and unique things to aid their people in every situation, and are highly revered. Of course, even the greatest and most ingenious designs are but careful developments based on the devices built by the ancients.;;;;;;;;;;;;x
###Dwarfs;;;;;;;;;;;;;x
dwarven_reconquest;Dwarf Reconquest;;;;;;;;;;;;x
dwarven_reconquest_desc;Dwarf rulers can declare reconquest wars to reclaim counties that are not held by Dwarfs or Norse Dwarfs, and are either inside de-jure Karaz Ankor and Drak Ankor or mountains held by Greenskins or Skaven.;;;;;;;;;;;;x
CB_NAME_DWARF_COUNTY_RECONQUEST;Reconquest of [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_DWARF_COUNTY_RECONQUEST;$ORDER$$FIRST_ADJ$ Reconquest of [Title.GetBaseName];;;;;;;;;;;;x
ca_dwarf_outer_fort_1_desc;Though the greater part of a Dwarf hold is mostly underground, there are plenty of defensive surface structures as well, all connected to the main hold through tunnels. These include gatehouses, lookout towers and trenches.;;;;;;;;;;;;x
ca_dwarf_outer_fort_1;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_2;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_3;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_4;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_5;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_6;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_hold_1_desc;The heart of every Dwarf realm is the Hold, a well-protected fortress settlement, which is centered in a system of halls, chambers, and defensive barriers, usually located within the interior of a mountain.;;;;;;;;;;;;x
ca_dwarf_hold_1;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_2;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_3;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_4;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_5;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_6;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_clan_halls_1_desc;The bulk of Dwarf forces is formed by warriors, and the quarrellers, armed with powerful crossbows. In times of war, the leaders of each clan call the muster, and any Dwarf old enough to fight form into regiments. Most of them are craftsmen, miners and stone-carvers, but when any of them dons their armour and weapons, warfare becomes their only calling.;;;;;;;;;;;;x
ca_dwarf_clan_halls_1;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_2;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_3;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_4;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_guild_halls_1_desc;The Guild Workshops are the manufacturing and mercantile centre of all Dwarf Holds, as they attract artisans and merchants from all over the world, Dwarf or otherwise. Often, these places draw in younger, less conservative Dwarfs of lesser clans, which sees the introduction and eventual acceptance of new technologies.;;;;;;;;;;;;x
ca_dwarf_guild_halls_1;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_2;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_3;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_4;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_5;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_6;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_halls_1_desc;This is where the rulers of the Dwarf Hold reside, along with their personal guard, servants, and the most esteemed clan and guild members. They're filled with finely hewn stone and beautiful gems. They have many chambers, to inspire awe and admiration in visitors and vassals alike.;;;;;;;;;;;;x
ca_dwarf_halls_2_desc;These halls contain finely engraved walls with the most interesting stories to tell anyone patient enough to study them all. Everything from the legendary battles of the War of Vengeance to the fierce battles during the goblin wars are depicted with such detail you'd swear it was alive.;;;;;;;;;;;;x
ca_dwarf_halls_3_desc;These halls are filled with an enormous networks of chambers and filled with some of the most finest examples of Dwarf stonework. They show the splendour and magnificence of the Dwarf race and inspiring awe in all who view them.;;;;;;;;;;;;x
ca_dwarf_smithy_1_desc;You can expect to find a forge in every Dwarf Hold, no matter how small. The Dwarfs are the best metalworkers in the known world and parts of that excellence in metalworks can be seen even in the smallest of smithies.;;;;;;;;;;;;x
ca_dwarf_smithy_2_desc;A medium sized smithy producing mainly axes and hammers for the Dwarf warriors. If it weren't for the high quality weapons that the Dwarf smiths make so would there be no Dwarf realms left. The Dwarf smiths know that and they bear that responsibility with pride.;;;;;;;;;;;;x
ca_dwarf_smithy_3_desc;Few enemies have the courage to face the Dwarfs on the battlefield when they are in their famous shieldwall. Other than the extreme fierceness that the Dwarfs shows in battle so are the high quality armor an important part in not breaking the formation which is the only way to beat the Dwarfs on the battlefield. There is a reason why Dwarf shields rarely turn into splinter.;;;;;;;;;;;;x
ca_dwarf_smithy_4_desc;These huge complex smithies involves hundreds of metalworkers all devoted to the production of the weapons that the Dwarfs are so proud of.;;;;;;;;;;;;x
ca_dwarf_halls_1;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_halls_2;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_halls_3;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_smithy_1;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_2;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_3;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_4;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_1_desc;Dwarf handgunners, known as Thunderers, they usually stand in close ranks and methodically fire round after round. Dwarf handguns are much more precise and less prone to misfires than their Human counterparts, and as such, the handgun is quickly becoming much more popular than the crossbow in Dwarf armies. Most Thunderers craft their own guns, each one trying to outdo the others on who has made the most precise of handguns.;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_1;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_2;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_3;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_4;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_shipyard_1;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_2;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_3;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_4;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_desc;The Dwarfs are masters of steamworks and metallurgy, and their fleets reflect this fact. Dwarf Ships are massive armored hulks, protected by layers of steel forged in the greatest of foundries. Each ships also transports many spare parts and a crew of Engineers in case repairs are needed in the high sea, as well as trade goods.;;;;;;;;x
ct_dwarf_outer_fort_1_desc;The minor holds and trading outposts of a Dwarf Guild are not as heavily fortified as a proper Karak, but their surface watchtowers and draw bridges still make for formidable defenses.;;;;;;;;;;;;x
ct_dwarf_outer_fort_1;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_2;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_3;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_4;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_5;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_6;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_hold_1_desc;Many minor outposts and settlements all across Karak Ankor are claimed by various Dwarf Guilds. These Guild Holds are not as fortified as the mighty Karaks of the noble Clans, and are usually full of young, enterprising Dwarfs seeking to make a name for themselves.;;;;;;;;;;;;x
ct_dwarf_hold_1;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_2;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_3;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_4;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_5;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_6;Guild Hold;;;;;;;;;;;;x
ct_dwarf_clan_halls_1_desc;Even if their calling is not the art of war, every Dwarf has a warrior’s spirit, and even the lowest miners and metalsmiths will take up arms to defend their Guild’s honor at any cost.;;;;;;;;;;;;x
ct_dwarf_clan_halls_1;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_2;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_3;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_4;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_5;Guild Muster;;;;;;;;;;;;x
ct_dwarf_guild_halls_1_desc;The Guild Holds have special areas in the higher deeps that receive goods from all over the Karaz Ankor. These depots are effectively inland ports, acting as offloading areas for trade caravans bringing in hops, goats, leather, and bolts of cloth, gems, ores as well as various other merchandise;;;;;;;;;;;;x
ct_dwarf_guild_halls_1;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_2;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_3;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_4;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_5;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_6;Trade Depots;;;;;;;;;;;;x
ct_dwarf_smithy_1_desc;If Dwarfs are the undisputed masters of smithing, then the Metalsmiths’ Guild are the greatest among them. Deep in the Guild Holds are foundries of these master smiths, containing great furnaces that burn hotter than the stars. The armour and weapons crafted here is amongst the finest – if not the finest - craftsmanship in the Old World.;;;;;;;;;;;;x
ct_dwarf_smithy_1;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_2;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_3;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_4;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_ranges_1_desc;Though the Dwarfs are known for their mastery in stoneworking and metalworking, they’re also excellent carpenters. Here the Carpenters’ Guild fashions weapons like crossbows or the mighty Grudge Throwers. They’re also known to perform as Quarrelers whenever the need to defend the Guild Hold arises.;;;;;;;;;;;;x
ct_dwarf_ranges_1;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_2;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_3;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_4;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_5;Siege Workshops;;;;;;;;;;;;x
ct_ancestordwarf_halls_1;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_2;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_3;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_1_desc;Though all Dwarf Holds are home to a Hall of Deeds, a section of the hold devoted to remembering and recording the deeds of particularly successful Dwarfs, none are greater than the ones inside a Guild Hold. Each Guild wants to make sure that the deeds of their esteemed ancestors and guild-founders are properly recorded and guarded, and they will spare no expense on these endeavors.;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_1_desc;The Cannons made by the Dwarfs are of the highest quality, much less prone to misfires and malfunctions that the Human ones. First made by the Dwarfs of Zhufbar, now, most Dwarf clans maintain a number of cannons They are hauled into overlooking positions on the battlefield, where their long range and potent shot can dictate the course of the enemy's actions. Given the quality of their make, many Cannons have been in service for a number of centuries and are revered by their crew..;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_1;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_2;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_3;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_4;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_brewery_1;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_2;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_3;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_4;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_1_desc;A small brewery were the beer for the commoners are made, which even though it is probably the better than any human could do. Brewing and drinking beer are very important parts of Dwarf society; this is also why you can expect to see a brewery in every Dwarf hold, no matter how small and insignificant it is.;;;;;;;;;;;;x
ct_dwarf_brewery_2_desc;A medium sized brewery were proper Dwarf beer is made, the kind that is served in most taverns around the Dwarf realms. Someone other than a Dwarf would probably describe it as the best beer that they've ever had, but what do they know about beer anyway?;;;;;;;;;;;;x
ct_dwarf_brewery_3_desc;A large brewery were high quality beer is made, suitable for Dwarf nobility. These can be found in most of the larger Dwarf holds in the realms.;;;;;;;;;;;;x
ct_dwarf_brewery_4_desc;A very large Dwarf brewery with beer even rivalling that of Josef Bugman's!;;;;;;;;;;;;x
ct_dwarf_shipyard_1;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_2;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_3;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_4;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_desc;The Dwarfs are masters of steamworks and metallurgy, and their fleets reflect this fact. Dwarf Ships are massive armored hulks, protected by layers of steel forged in the greatest of foundries. Each ships also transports many spare parts and a crew of Engineers in ctse repairs are needed in the high sea, as well as trade goods.;;;;;;;;x
tp_dwarf_outer_fort_1_desc;The Runesmiths’ Guild has special reverence towards the Ancestor Gods, and usually lend their aid to the Shrine Holds in the form of mighty runic wards in order to protect the abodes of the Ancestors.;;;;;;;;;;;;x
tp_dwarf_outer_fort_1;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_2;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_3;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_4;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_5;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_6;Runic Wards;;;;;;;;;;;;x
tp_dwarf_hold_1_desc;Many, if not all, Dwarf Karaks have a Hall of Sanctity dedicated to the Ancestor Gods. In many holds, there are mountain shrines separate from the main structure, devoted solely to the veneration of the Ancestors. These places are much smaller than a usual hold, normally consisting of a great hall housing statues or shrines to the Ancestor Gods surrounded by smaller halls. These shrine holds usually defer to the main Karaks for protection, though their are very capable of defending themselves.;;;;;;;;;;;;x
tp_dwarf_hold_1;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_2;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_3;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_4;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_5;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_6;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_clan_halls_1_desc;The Ancestral Guard is composed by Dwarfs who have chosen to fully commit themselves to the protection of the Ancestor Gods’ shrines, temples and statues. Most of the Shrine Holds will have a hall housing a garrison of these stubborn defenders.;;;;;;;;;;;;x
tp_dwarf_clan_halls_1;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_2;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_3;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_4;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_town_1_desc;The Lorekeepers are Dwarfs charged with chronicling, recording and remembering Dwarf law and lore. They also fulfil a role somewhat akin to priests, maintaining the shrines and records of the Ancestor Gods. They usually reside in great library chambers, constantly buried and lost in great books. Many Dwarf Lords also trust them with accounting and other monetary duties, a task they begrudgingly accept.;;;;;;;;;;;;x
tp_dwarf_town_1;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_2;Lorekeeper's Library;;;;;;;;;;;;x
