#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
##################
# DRUCHII EVENTS #
##################
###Druchii feast;;;;;;;;;;;;;x
EVTDESC_druchifeast_1154;There is a murmur among the guests of the feast, as a mage enters to entertain you. With great flourish, he explains that you are about to see something amazing. He takes out a rope and starts playing a flute. The rope starts dancing by itself and rises up towards the ceiling. The magician beckons, and a small boy appears and starts climbing the rope. The audience gasps. After a minute, the boy climbs down, the magician stops playing and the rope falls down again.;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il vous explique que vous allez être le témoin d'une chose extraordinaire. Il sort une corde et commence à jouer de la flûte. La corde se met à danser toute seule et monte ainsi jusqu'au plafond. Le magicien fait un signe de la tête. Un petit garçon s'avance et commence à monter le long de la corde. Les spectateurs retiennent leur souffle. Après une minute, l'enfant redescend. Le magicien arrête de jouer et la corde tombe au sol.;Gemurmel erhebt sich, als ein Magier hervortritt, um Euch zu unterhalten. Mit großen Gesten erklärt er, dass Ihr gleich etwas Wunderbares sehen werdet. Er holt ein Seil hervor und beginnt auf der Flöte zu spielen. Das Seil beginnt zu tanzen und erhebt sich zur Decke. Der Magier klascht, ein kleiner Junge erscheint und erklettert das Seil. Das Publikum keucht. Nach einer Minute steigt der Junge wieder herab, der Magier beendet sein Flötenspiel und das Seil fällt wieder herab.;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, explica que vais a ver algo increíble. Coge una cuerda y comienza a tocar una flauta. La cuerda comienza a danzar hacia el techo. El mago hace un gesto y un pequeño chico aparece y comienza a trepar por la cuerda. El público contiene un grito. Tras un minuto, el chico desciende de la cuerda, el mago deja de tocar la flauta y la cuerda cae.;;;;;;;;;x
EVTOPTB_druchifeast_1154;Hah! I could see the hidden wire.;Joli ! Vous aviez un fil invisible, je l'ai vu !;Hah! Ich konnte den versteckten Draht sehen.;;¡Ja! He podido ver un cable oculto.;;;;;;;;;x
EVTDESC_druchifeast_1160;You are sitting at the table during the feast, enjoying the food and drink. Suddenly, you hear a wild chattering and screaming. A group of small monkeys have entered through an open window, and they quickly spread in the hall, causing chaos! They pull people's hair and clothes, steal food, spill wine, drink wine and defecate on the tables. The feast hall is in uproar.;Vous voilà à table pendant le festin, à savourer votre repas et votre verre. Soudain, vous entendez une discussion animée entrecoupée de cris. Un groupe de petits singes est entré par une fenêtre ouverte et se répand dans la salle, entraînant le chaos ! Ils tirent les gens par les cheveux et les vêtements, volent de la nourriture, renversent les coupes, boivent le vin et défèquent sur les tables. La salle du festin est en émoi.;Ihr sitzt am Tisch und genießt das Fest, vor allem Speis und Trank. Plötzlich hört Ihr lautes Geschwätz und Schreie. Eine Gruppe kleiner Affen ist durch ein offenes Fenster eingedrungen, verteilt sich in der Halle und verursacht Chaos! Sie ziehen an Haaren und Kleidern, stehlen Essen, verschütten und trinken Wein oder entleeren ihren Darm auf den Tischen. Die Festhalle ist in Aufruhr!;;Te sientas en una mesa durante el banquete, disfrutando de la comida y la bebida. De repente, escuchas un parloteo salvaje y gritos. Un pequeño grupo de monos ha entrado por una ventana abierta, y rápidamente se distribuyen por el salón, ¡causando el caos! Tiran a la gente del pelo y las ropas, roban la comida, tiran el vino o se lo beben y defecan en las mesas. El salón de banquetes es un clamor.;;;;;;;;;x
EVTOPTA_druchifeast_1160;Oh my!;Grands dieux !;Oh mein…;;¡Oh, madre!;;;;;;;;;x
EVTOPTB_druchifeast_1160;Hand me my bow!;Passez-moi mon arc !;Reicht mir meinen Bogen!;;¡Acercadme mi arco!;;;;;;;;;x
EVTOPTC_druchifeast_1160;Let's catch one and see what they look like on the inside...;Attrapons-en un et voyons de quoi ça a l'air à l'intérieur...;Lasst uns einen fangen und schauen, wie er innen aussieht…;;Cojamos a uno y veamos cómo es por dentro...;;;;;;;;;x
EVTOPTD_druchifeast_1160;The monkeys are my friends!;Les singes sont mes amis !;Die Affen sind meine Freunde!;;¡Los monos son mis amigos!;;;;;;;;;x
EVTOPTE_druchifeast_1160;Such beautiful animals! I shall marry one of them!;Ces animaux sont si beaux ! Je vais en épouser un !;Solch wunderbare Tiere. Ich sollte einen heiraten!;;¡Unos animales tan bonitos! ¡Debería casarme con uno!;;;;;;;;;x
EVTOPTF_druchifeast_1160;Haha! Look at the little rascals! So carefree!;Haha ! Regardez-moi ces petits garnements ! Ils sont si insouciants !;Haha. Schaut Euch die Kleinen an. So sorglos!;;¡Ja, ja! ¡Mira a esos pequeños pillos! ¡Tan despreocupados!;;;;;;;;;x
EVTOPTG_druchifeast_1160;Aaah! Get those little monsters out of here!;Aaah ! Faites sortir ces petits monstres !;Aaaah! Schafft die kleinen Monster weg!;;¡Aaah! ¡Sacad a esos pequeños monstruos de aquí!;;;;;;;;;x
EVTDESC_druchifeast_1171;The darkest night of the Diwali is here, the most important night of the feast. Candles and lamps are lit everywhere, the guests stroll across the painted and decorated floor, wearing colorful dress. Rich and sweet food is served, and the drink is also plentiful. Rama and Lakshi are honored, celebrating the victory of light over darkness, good over evil and hope over despair.;La nuit la plus sombre du Diwali est là. C'est la nuit la plus importante du festin. On allume des chandelles et des lampes partout. Les invités marchent sur le sol décoré de peintures, portant des habits colorés. On sert de la nourriture riche et sucrée, et du vin en abondance. On honore Rama et Lakshi, et on célèbre le triomphe de la lumière sur les ténèbres, du bien sur le mal et de l'espoir sur le désespoir.;Die dunkelste Nacht von Diwali ist da, die wichtigste Nacht des Festes. Kerzen und Lampen werden überall entzündet, die Gäste schlendern in bunten Kostümen durch das bemalte und geschmückte Anwesen. Vielfältige, süße Speisen werden gebracht und die Getränke sind ebenso reichlich. Rama und Lakshi werden geehrt, gefeiert wird der Sieg von Licht über Dunkelheit, Gut über Böse und Hoffnung über Verzweiflung.;;La noche más oscura del Diwali ha llegado, la noche más importante del banquete. Hay velas y lámparas encendidas por doquier, los invitados, en llamativos vestidos, pasean por el suelo decorado. Se sirve comida rica y dulce, y abunda la bebida. Rama y Lakshmi son honrados, celebrando el triunfo de la luz sobre la oscuridad, del bien sobre el mal y de la esperanza sobre la desesperación.;;;;;;;;;x
EVTOPTA_druchifeast_1171;Let us celebrate!;Célébrons !;Lasst uns feiern!;;¡Celebrémoslo!;;;;;;;;;x
EVTDESC_druchifeast_1173;The darkest night of the Diwali is here, the most important night of the feast. Candles and lamps are lit everywhere, the guests stroll across the painted and decorated floor, wearing colorful dress. Rich and sweet food is served, and the drink is also plentiful. You celebrate the victory of light over darkness, good over evil, knowledge over ignorance and hope over despair.;La nuit la plus sombre de Diwali commence. C'est la nuit la plus importante du festin. On allume des chandelles et des lampes partout. Les invités marchent sur le sol décoré de peintures, portant des habits colorés. On sert de la nourriture riche et sucrée, et du vin en abondance. Vous célébrez le triomphe de la lumière sur les ténèbres, du bien sur le mal et de l'espoir sur le désespoir.;Die dunkelste Nacht von Diwali ist da, die wichtigste Nacht des Festes. Kerzen und Lampen werden überall entzündet, die Gäste schlendern in bunten Kostümen durch das bemalte und geschmückte Anwesen. Vielfältige, süße Speisen werden gebracht und die Getränke sind ebenso reichlich. Ihr feiert den Sieg von Licht über Dunkelheit, Gut über Böse, Wissen über Unwissen und Hoffnung über Verzweiflung.;;La noche más oscura del Diwali ha llegado, la noche más importante del banquete. Hay velas y lámparas encendidas por doquier, los invitados, en llamativos vestidos, pasean por el suelo decorado. Se sirve comida rica y dulce, y abunda la bebida. Celebras la victoria de la luz sobre la oscuridad, del bien sobre el mal, de la sabiduría sobre la ignorancia y de la esperanza sobre la desesperación.;;;;;;;;;x
EVTOPTA_druchifeast_1173;Let us celebrate!;Célébrons !;Lasst uns feiern!;;¡Celebrémoslo!;;;;;;;;;x
EVTDESC_druchifeast_1175;The darkest night of the Diwali is here, the most important night of the feast. Candles and lamps are lit everywhere, the guests stroll across the painted and decorated floor, wearing colorful dress. Rich and sweet food is served. The attainment of Nirvana of Lord Mahavira, the last Tirthankar, is celebrated, with the victory of good over evil and knowledge over ignorance.;La nuit la plus sombre de Diwali commence. C'est la nuit la plus importante du festin. On allume des chandelles et des lampes partout. Les invités marchent sur le sol décoré de peintures, portant des habits colorés. On sert de la nourriture riche et sucrée. On célèbre l'accession du seigneur Mahavira, le dernier Tirthankar, au Nirvana, ainsi que la victoire du bien sur le mal et de la connaissance sur l'ignorance.;Die dunkelste Nacht von Diwali ist da, die wichtigste Nacht des Festes. Kerzen und Lampen werden überall entzündet, die Gäste schlendern in bunten Kostümen durch das bemalte und geschmückte Anwesen. Vielfältige, süße Speisen werden gereicht und die Getränke sind ebenso reichlich. Der Aufstieg Lord Mahaviras, dem letzten Tirthankar, wird gefeiert und der Sieg von Gut über Böse und Wissen über Unwissen.;;La noche más oscura del Diwali ha llegado, la noche más importante del banquete. Hay velas y lámparas encendidas por doquier, los invitados, en llamativos vestidos, pasean por el suelo decorado. Se sirve comida dulce y deliciosa. La consecución del Nirvana del Vardhamana Mahavirá, el último Tirthankara, se celebra, con la victoria del bien sobre el mal y de la sabiduría sobre la ignorancia.;;;;;;;;;x
EVTOPTA_druchifeast_1175;Let us celebrate!;Célébrons !;Lasst uns feiern!;;¡Celebrémoslo!;;;;;;;;;x
EVTDESC_druchifeast_1177;The feast of Khaine is here, a most important event. The guests stroll across the decorated floor- Homage is offered to the fearsome statues with wicked swords, dripping blood from their hands.;La nuit la plus sombre du Kali Puja commence. C'est la nuit la plus importante du festin. On allume des chandelles partout, placées dans des crânes humains. Les invités marchent sur le sol décoré de peintures, portant avec eux divers symboles du temps, de la mort et du changement. On rend hommage aux belles et terrifiantes idoles à quatre bras tenant dans leurs mains des épées, des crânes et des têtes tranchées.;Die dunkelste Nacht von Kali Puja ist da, die wichtigste Nacht des Festes. Kerzen werden überall entzündet und in menschliche Schädel gesteckt. Die Gäste schlendern durch das bemalte und geschmückte Anwesen und tragen verschiedene Symbolen der Zeit, des Todes und der Veränderung. Geehrt werden die wunderschönen und schrecklichen vierarmigen Bildnisse mit Schwertern, Schädeln und abgetrennten Köpfen in ihren Händen.;;La noche más oscura del Kali Puja ha llegado, la noche más importante del banquete. Hay velas encendidas por doquier, dentro de calaveras humanas. Los invitados pasean por el suelo pintado y decorado, llevando símbolos variados del tiempo, la muerte y el cambio. Se honra a los hermosos y terroríficos ídolos de cuatro brazos, armados con espadas, calaveras y cabezas cortadas en sus manos.;;;;;;;;;x
EVTOPTA_druchifeast_1177;Let the ceremonies begin.;Que la cérémonie commence.;Lasst die Zeremonie beginnen.;;Que comiencen las ceremonias.;;;;;;;;;x
EVTOPTB_druchifeast_1177;Now...for the sacrifices!;Cette année, voyons les choses en grand.;Dieses Jahr etwas Besonderes…;;Hagamos algo más este año...;;;;;;;;;x
EVTDESC_druchifeast_1178;Khaela Mensha Khaine, The Bloody Handed and Lord of Murder must be honored properly, with a great and bloody sacrifice...;Kali est notre Mère, la déesse du temps, de la mort et de la sombre nuit. Il faut l'honorer comme il se doit, et vous avez trouvé l'idée parfaite pour cela...;Kali ist unsere Mutter, Göttin der Zeit, des Todes und der Dunkelsten Nacht. Sie muss besonders geehrt werden und Ihr habt genau das Richtige im Sinn…;;Kali es nuestra madre, la Diosa del Tiempo, la Muerte y la noche Oscura. Debe ser honrada adecuadamente, y tú tienes lo apropiado en la cabeza...;;;;;;;;;x
EVTOPTA_druchifeast_1178;We will sacrifice a prisoner...;Nous allons sacrifier un prisonnier...;Wir werden einen Gefangenen opfern…;;Sacrificaremos a un prisionero...;;;;;;;;;x
EVTOPTB_druchifeast_1178;We will sacrifice our finest slave specimens.;Nous allons sacrifier ce serviteur, lui, juste là.;Wir werden diesen Diener da opfern.;;Sacrificaremos a aquel sirviente de allí.;;;;;;;;;x
EVTOPTC_druchifeast_1178;We will sacrifice a manticore and paint the walls its blood!;Nous allons sacrifier dix éléphants et repeindre les murs de leur sang.;Wir werden zehn Elefanten opfern und die Wände mit Blut streichen.;;Sacrificaremos a diez elefantes y pintaremos las paredes con sangre.;;;;;;;;;x
EVTDESC_druchifeast_1179;[From.GetFullName] screams as [From.GetSheHe] is dragged before the great stayte of Khaine. As witch elves hold [From.GetHerHim] down, one of them pulls out a long knife and then stabs [From.GetHerHim] right through the heart. Then [From.GetHerHis] throat is cut and the blood is slowly collected in a giant cauldron beneath the staute of the Lord of Murder.;[From.GetFullName] hurle alors qu'on le traîne devant la grande idole de Kali. Les serviteurs du temple l'immobilisent et un prêtre sort un long kris dont il se sert pour lui transpercer le cœur. Ensuite, il lui tranche la gorge et son sang est lentement recueilli dans des coupes taillées dans des crânes humains que l'on passe ensuite aux invités afin qu'ils y boivent.;[From.GetFullName] schreit, als er vor die großen Bildnisse von Kali gezerrt wird. Tempeldiener halten ihn fest, ein Priester zieht ein langes Kris und sticht ihm mitten ins Herz. Dann wird seine Kehle aufgeschnitten, sein Blut in Schüsseln aus menschlichen Schädeln gesammelt und unter den Gästen zum Trinken verteilt.;;[From.GetFullName] grita mientras es arrastrado ante el gran ídolo de Kali. Mientras los sirvientes del templo lo postran, un sacerdote saca un largo kris y lo clava atravesando su corazón. Luego corta su garganta y la sangre es recogida lentamente en cuencos hechos con calaveras humanas que se pasan a los invitados para que beban.;;;;;;;;;x
EVTOPTA_druchifeast_1179;This is truly a joyous occasion!;Voilà bien une occasion de grande réjouissances !;Welch freudiger Anlass!;;¡Es una ocasión jubilosa!;;;;;;;;;x
EVTDESC_druchifeast_1181;The slaves scream as they are is herded in by the guards and then dragged before the great statue of Khaine. Witch elves hold them down and cut their throats one by one, collecting their blood in a great cauldron beneath the statue of the Lord of Murder.;Le serviteur hurle lorsque les gardes s'en saisissent et le traînent devant la grande idole de Kali. Les serviteurs du temple l'immobilisent et un prêtre sort un long kris dont il se sert pour lui transpercer le cœur. Ensuite, il lui tranche la gorge et son sang est lentement recueilli dans des coupes taillées dans des crânes humains que l'on passe ensuite aux invités afin qu'ils y boivent.;Der Diener schreit, als er vor die großen Bildnisse von Kali gezerrt wird. Tempeldiener halten ihn fest, ein Priester zieht ein langes Kris und sticht ihm mitten ins Herz. Dann wird seine Kehle aufgeschnitten, sein Blut in Schüsseln aus menschlichen Schädeln gesammelt und unter den Gästen zum Trinken verteilt.;;El sirviente grita mientras es apresado por los guardias y arrastrado ante el gran ídolo de Kali. Mientras los sirvientes del templo lo postran, un sacerdote saca un largo kris y lo clava atravesando su corazón. Luego corta su garganta y la sangre es recogida lentamente en cuencos hechos con calaveras humanas que se pasan a los invitados para que beban.;;;;;;;;;x
EVTTITLE_druchifeast_1183;A celebration in blood;Une célébration dans le sang;Eine Feier in Blut!;;Una celebración de sangre.;;;;;;;;;;x
EVTDESC_druchifeast_1183;A large manticore is led into the hall. It is tied down with strong ropes and chains, and then stabbed with swords, screaming and roaring terribly for several minutes as it dies. The guests watch in glee. The process is then repeated with nine more times - a long, bloody cacophonic concert of death. At the end of it, the floor is a lake of blood. Several witch elves step forth, sliding and slipping in the gore, holding long brushes. They dip the brushes in the blood and start painting the walls, eventually covering them entirely in this gruesome, wet and dark paint. The smell is powerful.;On fait entrer un grand éléphant dans la salle. On l'immobilise au moyen de grosses cordes et de lourdes chaînes, puis on le transperce avec des épées. Il hurle et barrit atrocement pendant plusieurs minutes alors qu'il agonise. Les invités regardent le spectacle avec une fascination mêlée d'horreur. On effectue ensuite la même chose avec neuf autres éléphants : un long et sanglant concert cacophonique de mort. La cérémonie terminée, le sol n'est plus qu'un lac de sang. Plusieurs prêtres s'avancent, glissant dans le sang qui coagule, de longs balais en main. Ils trempent les balais dans le sang et commencent à en peindre les murs, qui se retrouvent au bout d'un moment couverts de cette horrible peinture humide et sombre. L'odeur est puissante et donne la nausée.;Ein großer Elefant wird in die Halle geführt. Er wird mit schweren Seilen und Ketten gefesselt, dann mit Schwertern niedergestochen. Sterbend schreit und trompetet er minutenlang. Die Gäste schauen mit schrecklicher Faszination zu. Dann wird der Prozess mit neun anderen Elefanten wiederholt - ein langes, kakofonisches Konzert des Todes. Am Ende ist der Boden ein See aus Blut. Priester treten vor, rutschend im gerinnenden Blut, mit langen Besen in den Händen. Sie tränken die Besen im Blut und beginnen, die Wände mit der dunklen, feuchten, grauenhaften Farbe zu bedecken. Der Geruch ist stark und widerlich.;;Un gran elefante es conducido al salón. Lo atan con fuertes cuerdas y cadenas y lo apuñalan con espadas, gritando y barritando terriblemente durante minutos hasta que muere. Los invitados miran con horrorizada fascinación. El proceso se repite con otros nueve elefantes - una larga y sangrienta cacofonía para un concierto mortal. Al finalizar, el suelo es un lago de sangre. Algunos sacerdotes avanzan, resbalando por los restos, llevando largas escobas. Mojan las escobas en la sangre y comienzan a pintar los muros, cubriéndolos completamente con la espantosa pintura. El olor es fuerte y repugnante.;;;;;;;;;x
EVTOPTA_druchifeast_1183;Praise Khaine, Lord of Murder!;Gloire à notre mère Kali !;Ehret Kali, unsere Mutter!;;¡Rezad a Kali, nuestra Madre!;;;;;;;;;x
EVTDESC_druchifeast_1188;Several cold ones are brought forth by the priests. The cold ones are laid down below a large statue of Khaine, and their throats are cut open. The blood is collected in bowls made of skulls of a thousand slaves and presented to the crowd. A chanting arises, then a cheer, as the sacred sacrifice to the Lord of Murder has been made.;Les prêtres font venir plusieurs chèvres noires. Les chèvres sont couchées au pied d'une grande statue de Kali et on leur tranche la gorge. On recueille ensuite le sang dans des coupes taillées dans des crânes humains que l'on passe ensuite à l'assistance. Une psalmodie s'élève, puis des acclamations : le sacrifice à la déesse de la mort, du temps et de la plus noire des nuit est accompli.;Mehrere schwarze Ziegen werden von Priestern herbeigebracht. Die Ziegen werden vor die große Statue Kalis gelegt und ihre Kehlen aufgeschnitten. Das Bluten wird in aus Menschenschädeln gemachten Schüsseln aufgefangen und der Menge präsentiert. Gesänge erheben sich, während das heilige Opfer für Kali, Göttin des Todes, der Zeit und der Schwärzesten Nacht, gebracht wird.;;Los sacerdotes traen varias cabras negras. Tumban las cabras bajo una gran estatua de Kali, y abren sus gargantas. La sangre se recoge en cuencos hechos con calaveras humanas y es ofrecida a la muchedumbre. Un canto se alza, luego vítores, mientras el sagrado sacrificio a la Diosa de la Muerte, el Tiempo y la Noche más Oscura es realizado.;;;;;;;;;x
EVTOPTA_druchifeast_1188;Praise Khaine, Lord of Murder!;Gloire à notre mère Kali !;Preiset Kali, unsere Mutter!;;¡Rezad a Kali, nuestra Madre!;;;;;;;;;x
#
# NAMESPACE = DRUCHIIFEAST
#
EVTOPTDRUCHIFEAST.1.a;Certainly. That sounds entertaining!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.1.b;No, I won't waste money on such things.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.1;A band of wandering pit fighters asks if you'd like to hire them for your feast. They offer to put on a bloody demonstration for the evening, going up against any challengers - beasts or slaves - that you can find.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.12.b;No, that's not bloody enough for me.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.12;A group of sword dancers arrive, asking for your patronage. They will entertain your guests with their dazzling displays of skill and will fight in a mock battle for your amusement.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.13.a;Send swift riders immediately.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.13;It is time to send out the invitations to your vassals for the feast.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.14;Your liege invites you to a great feast. Will you attend?;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.15.a;Insolent cur! It was not a request...;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.15;Dread Liege, unfortunately I am not able to come to your feast. Matters of greater importance require that I stay home and attend to these affairs.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.16;Your guests finally arrive with their heavily armed retinues, and they renew their vows of fealty and obedience as they kneel before your throne. Now for the entertainment!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.17;Your liege welcomes you, and you renew your vows of fealty and obedience before the dread throne. Hopefully the entertainment and food will be good this year, and you will have your fill of both wine and blood!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.18.b;Actually, this wine is one degree too warm!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.18;The food is spectacular... slow roasted human hearts, exquisite wine from Tilean orchards, and a lavish display of all other food types plundered from around the known world. Delicious!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.19;One of your vassals loudly praises the bounty of your table and the fineness of your drinks.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.2.a;Of course - dark singers are always welcome here.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.2.b;Of course - dark singers are always welcome here.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.2;A travelling dark singer of Khaine offers to bless your feast with songs of bloody murder and war. Do you wish to hire her?;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.20;You overhear one of your vassals complaining about the food to those around him. Why, the gall, the insolence!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.21.a;You have set a fine table, dread liege!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.21.b;I eat better at home than this!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.21.c;You have set a fine table, dread liege!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.21;The food is all right, and there is plenty of it and more than enough wine. While not the best feast table ever, there is not much to complain about.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.22.a;*lie* Thank you for this feast, dread liege!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.22.b;Dammit, I can't eat this slave food!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.22.c;*lie* Thank you for this feast, dread liege!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.22;The food is - to put it mildly - not that impressive. Fish, bread, ale, cheap wine... but perhaps it's best not to comment on it.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.23.a;I have made a new ally tonight!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.23;Late at night, you speak to one of your guests and find that this is an amazing individual. You talk late into the night, plotting together and coming up with ways to achieve both your goals...;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.24.a;I have made a new ally tonight!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.24;You end up spending half the night talking to this person, and find that you have much in common and can help each other in achieving common goals.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.3.b;No, this will just be a simple gathering!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.3;A beastmaster and his retinue arrive, offering to entertain your guests with glorious slaughter as his beasts are pitted against slaves, courtiers you dislike, or other beasts.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.31;The pit fighters you hire put on a spectacular show, defeating both slaves and beasts put against them, and blood flows for the glory of Khaine!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.32;The pit fighters your liege hired for the feast put on a spectacular show - never have you seen such skill in the pits, they cut through both slaves and beasts like true professionals!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.33;The Dark Singer begins her song, and the halls are filled with glorious lyrics extolling the bloody slaughter of Khaine. Your cold heart almost begins to warm as the music makes you think of endless slaughter and eternal glory...;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.34;The Dark Singer your host has hired begins her song, and the halls are filled with glorious lyrics extolling the bloody slaughter of Khaine. It stirs our dark soul, the haunting beauty of her song...;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.35;The beastmaster you hired puts on an excellent show - monstrous beasts of all sorts fight for your amusement and several novel killing techniques are demonstrated!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.36;The beastmaster your host has hired puts on an excellent show - monstrous beasts of all sorts fight for your amusement and several novel killing techniques are demonstrated!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.37.a;I only wish there were 1000 of them!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.37;Finally the Asur prisoners you bought are presented to your guests. To great cheering, they are cruelly tortured and executed. Glory to Naggaroth!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.38.a;Spectacular display of torture!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.38;Finally the Asur prisoners your host has bought are presented to your guests. To great cheering, they are cruelly tortured and executed. Glory to Naggaroth!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.39;To roaring laughs, a group of halfling jugglers are brought out. Large stones are passed out to the guests - the last halfling to remain juggling wins his life, the rest will be cruelly tortured!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.4.a;Human hearts, and only the finest wines!;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.4.b;Regular fare will suffice - venison, cheese, and wine.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.4.c;Fish, bread, and ale will suffice!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.4;It's time to decide what you will serve your guests at the feast.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.40.a;I haven't laughed so hard in ages!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.40;To roaring laughs, a group of halfling slave jugglers your liege has purchased are brought out. Large stones are passed out to the guests - the last halfling to remain juggling wins his life, the rest will be cruelly tortured!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.47;One of your guests comment loudly on how stunningly the sword dancer display was. Good, then they were well worth the money!;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.6;A band of outlaws is troubling your demesne, these should be cleared out so your highborn guests are assured safe travels to your feast.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.7;A slave trader offers to sell you some prisoners from Ulthuan so that they can be sacrificed before the feast and grant Khaine's blessing to your endeavours.;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.8.a;Hah! I have to have this at my feast...;;;;;;;;;;;;x
EVTOPTDRUCHIFEAST.8.b;Funny, but no - we'll have to make do without them.;;;;;;;;;;;;x
EVTDESCDRUCHIFEAST.8;A slave trader offers to send you a group of halfling juggler slaves; it will be most amusing he assures you. They juggle while stones are thrown at them, and only the last halfling to remain juggling is spared from ritual execution.;;;;;;;;;;;;x
#
#NAMESPACE = DARKELF
#
EVTOPTDARKELF.0.b;I could have done just as well.;;;;;;;;;;;;x
EVTDESCDARKELF.0;While on a border patrol, a servant won a great victory against a pack of marauding fiends. [From.GetSheHeCap] cut into their ranks, and put dozens of them to the sword. [From.GetSheHeCap] is truly blessed by the gods!;;;;;;;;;;;;x
EVTOPTDARKELF.1.b;Imprison [From.GetHerHim]! I'll torture [From.GetHerHim] myself later...;;;;;;;;;;;;x
EVTDESCDARKELF.1;While on a border patrol, a servant's warband was ambushed, but [From.GetSheHe] fled and left [From.GetHerHis] men to die! [From.GetSheHeCap] name is in disgrace, and [From.GetSheHe] has surely angered the gods with [From.GetHerHis] cowardice.;;;;;;;;;;;;x
EVTOPTDARKELF.10.a;Yes, time to go home and put this wealth to good use.;;;;;;;;;;;;x
EVTOPTDARKELF.10.b;Yes, time to go home and put this wealth to good use.;;;;;;;;;;;;x
EVTDESCDARKELF.10;You have raided for a long time now and amassed great wealth. Perhaps it is time to stop, before your luck runs out?;;;;;;;;;;;;x
EVTOPTDARKELF.12.a;Inform the crew - we bathe in blood tonight!;;;;;;;;;;;;x
EVTOPTDARKELF.12.b;Inform the crew - we bathe in blood tonight!;;;;;;;;;;;;x
EVTDESCDARKELF.12;Off the coast of the Old World one night you spot lights ahead; it seems to be a small village. Do you want to go in and and pillage it?;;;;;;;;;;;;x
EVTDESCDARKELF.13;You silently sail up to the village, and then stealthily slip your warriors around it before unleashing a great war cry - the slaughter is glorious, and you take many slaves as captives!;;;;;;;;;;;;x
EVTDESCDARKELF.14;You get your warband ashore, but as soon as you approach the village an alarm goes off, and worse still the militia are reinforced by a contingent of patrolling knights! Curses - this village is too heavily defended!;;;;;;;;;;;;x
