#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Society
EVTOPTBRETONNIA.16.b;A true knight never turns from danger!;;;;;;;;;;;;x
EVTDESCBRETONNIA.16;The dark elves have sharp eyes that saw you coming from afar, and quickly form disciplined ranks with tall shields and cruel-looking blades at the ready. Worse still, as you approach the taste of foul magic suffuses the air. An unnaturally pale, lithe sorceress pushes her way to the front of the line, leering at you while performing an arcane ritual, and suddenly the air around you explodes with thunder! When you come to a moment later you realise you've been thrown from your horse and are smoking slightly!;;;;;;;;;;;;x
EVTOPTBRETONNIA.17.a;Forwards! To victory! For the Lady!;;;;;;;;;;;;x
EVTDESCBRETONNIA.17;A surge of righteous anger fills you and you leap back up on your horse, spit the blood from your mouth, couch your lance, and with a great battle cry you charge the foul sorceress and her cohorts!;;;;;;;;;;;;x
EVTDESCBRETONNIA.18;The Sorceress casts another spell at you, but as her lightning bolt fails to stop you, she turns and runs and the rest follow. You slaughter many of them as they flee for their ship, and free the captives.;;;;;;;;;;;;x
EVTDESCBRETONNIA.19;You rush the dark elves, but the sorceress merely grins wickedly and hurls another spell at you. Lightning arcs out from her hands once more and strikes you, and you feel excruciating pain as you are once again blasted from your horse. This battle is over!;;;;;;;;;;;;x
EVTOPTBRETONNIA.23.b;I'm all alone, no one will know if I just ride away...;;;;;;;;;;;;x
EVTDESCBRETONNIA.23;You know you are not the bravest of knights, but you do try your best. On a solitary ride through the countryside you come across one of your men-at-arms, his weapon sundered, his shield split and his chest carved open. He manages to gasp out an account between fits of coughing, and before he passes you eventually discern that a Norscan berserker had wandered out of the wilderness, raving and cursing in a crude language and slaughtering anyone he sees. He has already slain twenty good men single-handedly, and judging by the screams just over the hill, he's not far off...;;;;;;;;;;;;x


#

#Decisions
virtue_chivalry_decision;Virtue of Chivalry;;;;;;;;;;;;;x
virtue_chivalry_decision_desc;Take the vow of Chivalry;;;;;;;;;;;;;x
virtue_knighthood_decision;Virtue of Knighthood;;;;;;;;;;;;;x
virtue_knighthood_decision_desc;Take the vow of Knighthood;;;;;;;;;;;;;x
virtue_quest_decision;Virtue of the Quest;;;;;;;;;;;;;x
virtue_quest_decision_desc;Take the vow of the Quest;;;;;;;;;;;;;x
virtue_grail_quest_decision;Grail Virtue of Knighthood;;;;;;;;;;;;;x
virtue_grail_quest_decision_desc;Take the Grail vow of Knighthood;;;;;;;;;;;;;x
give_up_on_quest_decision;Give up on the Quest;;;;;;;;;;;;;x
give_up_on_quest_decision_desc;You can give up on your guest for the Grail and resume it at another time.;;;;;;;;;;;;;x
donate_money_to_the_lady_decision;Donate Money to the Lady;;;;;;;;;;;;;x
donate_money_to_the_lady_decision_desc;You'll donate a small amount to the church as a sign of your generosity.;;;;;;;;;;;;;x
#
getting_virtue_tt;Not already acquiring a Virtue;;;;;;;;;;;;;x
#

#Laws
lady_religious_elective;The Church of Lady;;;;;;;;;;;;;x
lady_religious_elective_desc; ;;;;;;;;;;;;;x
bretonnia_feudal_elective;Bretonnian Monarchy;;;;;;;;;;;;;x
succ_bretonnia_elective_option;Bretonnian;;;;;;;;;;;;;x
succ_bretonnia_elective_desc;The ruler and each Bretonnian Duke can nominate a successor from all the Grail Knights. Elective Succession is very popular with the vassals, but they will not approve if their liege personally holds too many elector titles.;;;;;;;;;;;;;x
#
clergy;Clergy;;;;;;;;;;;;;x
clergy_desc;This character belongs to the clergy class of Bretonnia;;;;;;;;;;;;;x
noble;Noble;;;;;;;;;;;;;x
noble_desc;This character belongs to the aristocracy of Bretonnia;;;;;;;;;;;;;x
peasant;Peasant;;;;;;;;;;;;;x
peasant_desc;This character is a filthy Bretonnian peasant, best be ignored;;;;;;;;;;;;;x

######################
#####OFFMAPPOWERS#####
######################
#
offmap_the_lady;The Lady;;;;;;;;;;;;;x
OFFMAP_LADY_BOONS;Ask for a Gift;;;;;;;;;;;;;x
OFFMAP_LADY_BOONS_DESC;The Knights of the Lady can ask her for a gift once a year to help him combat the evils of the world.;;;;;;;;;;;;;x
#
grail_draught_offmap;Grail Draught;;;;;;;;;;;;;x
grail_draught_offmap_desc;The Grail Draught will cure you of any disease, magical or not.;;;;;;;;;;;;;x
ladys_mantle_offmap;Lady's Mantle;;;;;;;;;;;;;x
ladys_mantle_offmap_desc;Lady's Mantle grants protection to all under it's effect.;;;;;;;;;;;;;x
might_of_purity_offmap;Might of Purity;;;;;;;;;;;;;x
might_of_purity_offmap_desc;Might of Purity guarantees that your strikes will always be true.;;;;;;;;;;;;;x
stout_heart_offmap;Stout Heart;;;;;;;;;;;;;x
stout_heart_offmap_desc;Stout Heart fills your heart with hope so you know what is true.;;;;;;;;;;;;;x
ward_of_light_offmap;Ward of Light;;;;;;;;;;;;;x#NOT IN THE GAME AT THE MOMENT
ward_of_light_offmap_desc;;;;;;;;;;;;;;x
irrepressible_spirit_offmap;Irrepressible Spirit;;;;;;;;;;;;;x
irrepressible_spirit_offmap_desc;Your Spirit will not let your mortal body hold it back.;;;;;;;;;;;;;x

#Modifiers#
ladys_mantle;Lady's Mantle;;;;;;;;;;;;;x
ladys_mantle_desc;Lady's Mantle grants protection to all under it effect.;;;;;;;;;;;;;x
might_of_purity;Might of Purity;;;;;;;;;;;;;x
might_of_purity_desc;Might of Purity guarantees that your strikes will always be true.;;;;;;;;;;;;;x
stout_heart;Stout Heart;;;;;;;;;;;;;x
stout_heart_desc;Your heart is filled with hope so you know what is true.;;;;;;;;;;;;;x

#Tooltip#
remove_all_disease_tt;Removes all diseases;;;;;;;;;;;;;
lady_gifts_cooldown_tt;Can only receive a blessing once a year;;;;;;;;;;;;;x
has_disease_tt;Has a Disease;;;;;;;;;;;;;x
has_injury_tt;Has an Injury;;;;;;;;;;;;;x
remove_injury_tt;Remove injuries;;;;;;;;;;;;;x
